mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,4,71906,
pipe,4,4,43675,
pipe,4,4,40592,
pipe,4,4,73136,
pipe,4,4,94393,
pipe,4,4,97674,
pipe,4,4,74768,
pipe,4,4,50734,
pipe,4,4,90556,
pipe,4,4,47953,
pipe,4,16,48540,
pipe,4,16,16725,
pipe,4,16,15572,
pipe,4,16,82304,
pipe,4,16,45965,
pipe,4,16,77821,
pipe,4,16,82123,
pipe,4,16,47463,
pipe,4,16,39029,
pipe,4,16,42865,
pipe,4,64,92678,
pipe,4,64,38454,
pipe,4,64,53008,
pipe,4,64,31958,
pipe,4,64,45862,
pipe,4,64,37730,
pipe,4,64,37580,
pipe,4,64,40191,
pipe,4,64,35521,
pipe,4,64,31230,
pipe,4,256,43969,
pipe,4,256,16710,
pipe,4,256,27725,
pipe,4,256,17347,
pipe,4,256,9441,
pipe,4,256,16629,
pipe,4,256,8796,
pipe,4,256,17413,
pipe,4,256,8988,
pipe,4,256,16769,
pipe,4,1024,8763,
pipe,4,1024,16380,
pipe,4,1024,12281,
pipe,4,1024,7915,
pipe,4,1024,8942,
pipe,4,1024,9233,
pipe,4,1024,8681,
pipe,4,1024,9133,
pipe,4,1024,7805,
pipe,4,1024,8358,
pipe,4,4096,8969,
pipe,4,4096,8460,
pipe,4,4096,9267,
pipe,4,4096,7923,
pipe,4,4096,8579,
pipe,4,4096,8728,
pipe,4,4096,8389,
pipe,4,4096,9092,
pipe,4,4096,7990,
pipe,4,4096,9444,
pipe,4,16384,9067,
pipe,4,16384,8568,
pipe,4,16384,9150,
pipe,4,16384,8153,
pipe,4,16384,8575,
pipe,4,16384,10509,
pipe,4,16384,8521,
pipe,4,16384,8862,
pipe,4,16384,7678,
pipe,4,16384,8215,
pipe,4,65536,9042,
pipe,4,65536,8403,
pipe,4,65536,9112,
pipe,4,65536,7862,
pipe,4,65536,8522,
pipe,4,65536,8822,
pipe,4,65536,8433,
pipe,4,65536,9045,
pipe,4,65536,7427,
pipe,4,65536,8581,
pipe,16,4,9622,
pipe,16,4,9049,
pipe,16,4,9651,
pipe,16,4,8404,
pipe,16,4,8779,
pipe,16,4,10373,
pipe,16,4,18124,
pipe,16,4,10652,
pipe,16,4,8118,
pipe,16,4,9891,
pipe,16,16,8429,
pipe,16,16,9419,
pipe,16,16,8884,
pipe,16,16,8517,
pipe,16,16,9165,
pipe,16,16,7688,
pipe,16,16,8586,
pipe,16,16,9014,
pipe,16,16,8233,
pipe,16,16,8942,
pipe,16,64,7829,
pipe,16,64,9140,
pipe,16,64,8514,
pipe,16,64,8664,
pipe,16,64,9161,
pipe,16,64,7621,
pipe,16,64,9015,
pipe,16,64,8441,
pipe,16,64,8611,
pipe,16,64,8985,
pipe,16,256,7752,
pipe,16,256,8998,
pipe,16,256,8571,
pipe,16,256,8533,
pipe,16,256,9077,
pipe,16,256,7716,
pipe,16,256,9025,
pipe,16,256,8427,
pipe,16,256,9031,
pipe,16,256,9329,
pipe,16,1024,7978,
pipe,16,1024,8814,
pipe,16,1024,8419,
pipe,16,1024,8444,
pipe,16,1024,9129,
pipe,16,1024,7477,
pipe,16,1024,9158,
pipe,16,1024,8305,
pipe,16,1024,8541,
pipe,16,1024,9085,
pipe,16,4096,7763,
pipe,16,4096,9061,
pipe,16,4096,8341,
pipe,16,4096,8648,
pipe,16,4096,9039,
pipe,16,4096,7771,
pipe,16,4096,8857,
pipe,16,4096,8337,
pipe,16,4096,8511,
pipe,16,4096,8979,
pipe,16,16384,7493,
pipe,16,16384,8977,
pipe,16,16384,8445,
pipe,16,16384,8476,
pipe,16,16384,9096,
pipe,16,16384,7628,
pipe,16,16384,9048,
pipe,16,16384,8360,
pipe,16,16384,8413,
pipe,16,16384,8886,
pipe,16,65536,7855,
pipe,16,65536,8869,
pipe,16,65536,8346,
pipe,16,65536,8497,
pipe,16,65536,9055,
pipe,16,65536,7707,
pipe,16,65536,8679,
pipe,16,65536,8542,
pipe,16,65536,8151,
pipe,16,65536,17549,
pipe,64,4,12098,
pipe,64,4,11306,
pipe,64,4,9955,
pipe,64,4,10843,
pipe,64,4,11443,
pipe,64,4,10422,
pipe,64,4,11171,
pipe,64,4,9947,
pipe,64,4,10786,
pipe,64,4,11199,
pipe,64,16,9040,
pipe,64,16,9549,
pipe,64,16,8018,
pipe,64,16,9226,
pipe,64,16,9637,
pipe,64,16,8869,
pipe,64,16,9543,
pipe,64,16,7958,
pipe,64,16,10010,
pipe,64,16,9507,
pipe,64,64,8555,
pipe,64,64,9195,
pipe,64,64,7558,
pipe,64,64,8741,
pipe,64,64,9030,
pipe,64,64,8536,
pipe,64,64,9192,
pipe,64,64,7933,
pipe,64,64,8988,
pipe,64,64,8847,
pipe,64,256,8488,
pipe,64,256,8892,
pipe,64,256,7373,
pipe,64,256,8371,
pipe,64,256,8944,
pipe,64,256,8518,
pipe,64,256,9150,
pipe,64,256,7530,
pipe,64,256,8830,
pipe,64,256,9141,
pipe,64,1024,8447,
pipe,64,1024,9131,
pipe,64,1024,7484,
pipe,64,1024,8655,
pipe,64,1024,9081,
pipe,64,1024,8685,
pipe,64,1024,9109,
pipe,64,1024,7679,
pipe,64,1024,8715,
pipe,64,1024,9072,
pipe,64,4096,8596,
pipe,64,4096,9165,
pipe,64,4096,7667,
pipe,64,4096,8781,
pipe,64,4096,9097,
pipe,64,4096,8416,
pipe,64,4096,9070,
pipe,64,4096,9282,
pipe,64,4096,8700,
pipe,64,4096,9254,
pipe,64,16384,8382,
pipe,64,16384,8952,
pipe,64,16384,7654,
pipe,64,16384,8673,
pipe,64,16384,7581,
pipe,64,16384,8576,
pipe,64,16384,9096,
pipe,64,16384,8644,
pipe,64,16384,9171,
pipe,64,16384,7719,
pipe,64,65536,17766,
pipe,64,65536,7387,
pipe,64,65536,9916,
pipe,64,65536,9354,
pipe,64,65536,16819,
pipe,64,65536,8742,
pipe,64,65536,17009,
pipe,64,65536,8316,
pipe,64,65536,16169,
pipe,64,65536,9445,
pipe,256,4,29002,
pipe,256,4,20148,
pipe,256,4,30209,
pipe,256,4,20413,
pipe,256,4,30328,
pipe,256,4,21569,
pipe,256,4,30188,
pipe,256,4,20344,
pipe,256,4,31649,
pipe,256,4,18899,
pipe,256,16,20427,
pipe,256,16,10599,
pipe,256,16,19063,
pipe,256,16,11085,
pipe,256,16,20204,
pipe,256,16,10858,
pipe,256,16,21668,
pipe,256,16,10958,
pipe,256,16,20505,
pipe,256,16,10709,
pipe,256,64,17093,
pipe,256,64,8996,
pipe,256,64,16914,
pipe,256,64,8943,
pipe,256,64,20666,
pipe,256,64,10144,
pipe,256,64,17572,
pipe,256,64,9044,
pipe,256,64,18769,
pipe,256,64,9100,
pipe,256,256,18576,
pipe,256,256,8794,
pipe,256,256,18426,
pipe,256,256,8993,
pipe,256,256,18296,
pipe,256,256,9057,
pipe,256,256,17475,
pipe,256,256,10182,
pipe,256,256,17758,
pipe,256,256,8866,
pipe,256,1024,16731,
pipe,256,1024,8906,
pipe,256,1024,18189,
pipe,256,1024,8357,
pipe,256,1024,17194,
pipe,256,1024,8209,
pipe,256,1024,18549,
pipe,256,1024,9024,
pipe,256,1024,10209,
pipe,256,1024,9158,
pipe,256,4096,17930,
pipe,256,4096,9878,
pipe,256,4096,19566,
pipe,256,4096,21115,
pipe,256,4096,18605,
pipe,256,4096,10877,
pipe,256,4096,18113,
pipe,256,4096,8896,
pipe,256,4096,17574,
pipe,256,4096,8897,
pipe,256,16384,16642,
pipe,256,16384,8886,
pipe,256,16384,18728,
pipe,256,16384,8260,
pipe,256,16384,17182,
pipe,256,16384,8231,
pipe,256,16384,17807,
pipe,256,16384,8281,
pipe,256,16384,16973,
pipe,256,16384,8463,
pipe,256,65536,19535,
pipe,256,65536,8706,
pipe,256,65536,18270,
pipe,256,65536,7800,
pipe,256,65536,17322,
pipe,256,65536,8239,
pipe,256,65536,18023,
pipe,256,65536,8744,
pipe,256,65536,17690,
pipe,256,65536,8937,
pipe,1024,4,71133,
pipe,1024,4,78777,
pipe,1024,4,76915,
pipe,1024,4,70830,
pipe,1024,4,74431,
pipe,1024,4,78095,
pipe,1024,4,70755,
pipe,1024,4,74259,
pipe,1024,4,69100,
pipe,1024,4,82784,
pipe,1024,16,23065,
pipe,1024,16,21494,
pipe,1024,16,28544,
pipe,1024,16,21760,
pipe,1024,16,30121,
pipe,1024,16,20441,
pipe,1024,16,29520,
pipe,1024,16,22556,
pipe,1024,16,31752,
pipe,1024,16,21548,
pipe,1024,64,23013,
pipe,1024,64,11115,
pipe,1024,64,20240,
pipe,1024,64,10319,
pipe,1024,64,20602,
pipe,1024,64,11114,
pipe,1024,64,21162,
pipe,1024,64,11148,
pipe,1024,64,23161,
pipe,1024,64,11116,
pipe,1024,256,18327,
pipe,1024,256,9634,
pipe,1024,256,21437,
pipe,1024,256,9520,
pipe,1024,256,10799,
pipe,1024,256,19523,
pipe,1024,256,9920,
pipe,1024,256,20109,
pipe,1024,256,9608,
pipe,1024,256,19947,
pipe,1024,1024,9735,
pipe,1024,1024,18903,
pipe,1024,1024,9012,
pipe,1024,1024,19743,
pipe,1024,1024,8828,
pipe,1024,1024,16743,
pipe,1024,1024,8609,
pipe,1024,1024,17309,
pipe,1024,1024,8501,
pipe,1024,1024,18628,
pipe,1024,4096,8264,
pipe,1024,4096,19370,
pipe,1024,4096,8529,
pipe,1024,4096,17956,
pipe,1024,4096,8972,
pipe,1024,4096,19278,
pipe,1024,4096,8248,
pipe,1024,4096,20046,
pipe,1024,4096,8688,
pipe,1024,4096,20952,
pipe,1024,16384,8935,
pipe,1024,16384,19314,
pipe,1024,16384,10492,
pipe,1024,16384,8654,
pipe,1024,16384,9402,
pipe,1024,16384,16356,
pipe,1024,16384,8930,
pipe,1024,16384,10123,
pipe,1024,16384,17318,
pipe,1024,16384,9243,
pipe,1024,65536,18771,
pipe,1024,65536,8547,
pipe,1024,65536,19203,
pipe,1024,65536,8602,
pipe,1024,65536,19509,
pipe,1024,65536,8136,
pipe,1024,65536,19170,
pipe,1024,65536,8529,
pipe,1024,65536,17966,
pipe,1024,65536,8456,
pipe,4096,4,278350,
pipe,4096,4,311221,
pipe,4096,4,282511,
pipe,4096,4,311811,
pipe,4096,4,294848,
pipe,4096,4,331312,
pipe,4096,4,313931,
pipe,4096,4,308578,
pipe,4096,4,270569,
pipe,4096,4,304450,
pipe,4096,16,73203,
pipe,4096,16,77345,
pipe,4096,16,74796,
pipe,4096,16,81707,
pipe,4096,16,76447,
pipe,4096,16,76599,
pipe,4096,16,69503,
pipe,4096,16,74716,
pipe,4096,16,79815,
pipe,4096,16,68584,
pipe,4096,64,20791,
pipe,4096,64,27942,
pipe,4096,64,20217,
pipe,4096,64,30825,
pipe,4096,64,19503,
pipe,4096,64,32552,
pipe,4096,64,21234,
pipe,4096,64,29748,
pipe,4096,64,20197,
pipe,4096,64,31331,
pipe,4096,256,10022,
pipe,4096,256,22418,
pipe,4096,256,10469,
pipe,4096,256,20526,
