mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,10000,2,25604,139511,
shared mem,4,10000,4,16800,139800,
shared mem,4,10000,6,17975,128021,
shared mem,4,10000,8,16185,122914,
shared mem,4,10000,10,13934,114281,
shared mem,4,10000,12,13330,108336,
shared mem,4,10000,14,12109,104174,
shared mem,4,10000,16,11214,100933,
shared mem,4,10000,18,11097,98427,
shared mem,4,10000,20,11015,96420,
shared mem,4,10000,22,10958,94814,
shared mem,4,10000,24,10912,93469,
shared mem,4,10000,26,10450,92308,
shared mem,4,10000,28,10058,92122,
shared mem,4,10000,30,9975,93104,
shared mem,4,10000,32,10158,92450,
shared mem,4,10000,34,9842,91620,
shared mem,4,10000,36,9873,90856,
shared mem,4,10000,38,10200,90185,
shared mem,4,10000,40,10501,89605,
shared mem,4,10000,42,10490,89079,
shared mem,4,10000,44,10503,88580,
shared mem,4,10000,46,10770,88176,
shared mem,4,10000,48,10527,87849,
shared mem,4,10000,50,10525,87441,
shared mem,4,10000,52,10429,88081,
shared mem,4,10000,54,10618,88076,
shared mem,4,10000,56,10410,87717,
shared mem,4,10000,58,10215,87397,
shared mem,4,10000,60,10033,87129,
shared mem,4,10000,62,10042,86852,
shared mem,4,10000,64,10052,86623,
shared mem,4,10000,66,9895,86402,
shared mem,4,10000,68,9745,86171,
shared mem,4,10000,70,9767,85972,
shared mem,4,10000,72,9627,85784,
shared mem,4,10000,74,9646,85576,
shared mem,4,10000,76,9527,85762,
shared mem,4,10000,78,9525,86160,
shared mem,4,10000,80,9470,86108,
shared mem,16,10000,2,10570,80092,
shared mem,16,10000,4,10482,80416,
shared mem,16,10000,6,10390,80165,
shared mem,16,10000,8,8998,79850,
shared mem,16,10000,10,8160,79682,
shared mem,16,10000,12,8531,79648,
shared mem,16,10000,14,8800,79555,
shared mem,16,10000,16,8300,79540,
shared mem,16,10000,18,8511,80514,
shared mem,16,10000,20,9734,83611,
shared mem,16,10000,22,9551,83696,
shared mem,16,10000,24,9151,83867,
shared mem,16,10000,26,9225,83377,
shared mem,16,10000,28,8907,83043,
shared mem,16,10000,30,8626,82644,
shared mem,16,10000,32,8388,82414,
shared mem,16,10000,34,8495,82174,
shared mem,16,10000,36,8590,81956,
shared mem,16,10000,38,8386,81779,
shared mem,16,10000,40,8201,81603,
shared mem,16,10000,42,8040,82043,
shared mem,16,10000,44,8352,83468,
shared mem,16,10000,46,8609,83801,
shared mem,16,10000,48,8450,83612,
shared mem,16,10000,50,8300,83379,
shared mem,16,10000,52,8161,83210,
shared mem,16,10000,54,8241,83042,
shared mem,16,10000,56,8113,82898,
shared mem,16,10000,58,7996,82731,
shared mem,16,10000,60,8067,82630,
shared mem,16,10000,62,7962,82501,
shared mem,16,10000,64,7860,82405,
shared mem,16,10000,66,7853,83145,
shared mem,16,10000,68,7982,83756,
shared mem,16,10000,70,8052,83622,
shared mem,16,10000,72,7959,83540,
shared mem,16,10000,74,7875,83402,
shared mem,16,10000,76,7937,83306,
shared mem,16,10000,78,7855,83185,
shared mem,16,10000,80,7777,83099,
shared mem,64,10000,2,10187,79489,
shared mem,64,10000,4,10277,79735,
shared mem,64,10000,6,10213,79534,
shared mem,64,10000,8,12661,81962,
shared mem,64,10000,10,11699,86919,
shared mem,64,10000,12,12471,89656,
shared mem,64,10000,14,11375,88424,
shared mem,64,10000,16,10537,87281,
shared mem,64,10000,18,9891,86418,
shared mem,64,10000,20,9948,85776,
shared mem,64,10000,22,9472,85255,
shared mem,64,10000,24,9520,84777,
shared mem,64,10000,26,9990,84444,
shared mem,64,10000,28,9999,84119,
shared mem,64,10000,30,10011,86666,
shared mem,64,10000,32,10169,87167,
shared mem,64,10000,34,10055,87971,
shared mem,64,10000,36,10233,87754,
shared mem,64,10000,38,9947,87394,
shared mem,64,10000,40,9686,86996,
shared mem,64,10000,42,9449,86726,
shared mem,64,10000,44,9240,86368,
shared mem,64,10000,46,9045,86174,
shared mem,64,10000,48,8864,85905,
shared mem,64,10000,50,8915,85658,
shared mem,64,10000,52,8755,85431,
shared mem,64,10000,54,8747,86296,
shared mem,64,10000,56,8711,86758,
shared mem,64,10000,58,8860,86720,
shared mem,64,10000,60,8905,86501,
shared mem,64,10000,62,8773,86327,
shared mem,64,10000,64,8820,86154,
shared mem,64,10000,66,8696,86009,
shared mem,64,10000,68,8579,85836,
shared mem,64,10000,70,8627,85681,
shared mem,64,10000,72,8519,85527,
shared mem,64,10000,74,8563,85416,
shared mem,64,10000,76,8541,86272,
shared mem,64,10000,78,8530,86693,
shared mem,64,10000,80,8514,86685,
shared mem,256,10000,2,5705,83024,
shared mem,256,10000,4,5543,82165,
shared mem,256,10000,6,7366,82179,
shared mem,256,10000,8,9615,82137,
shared mem,256,10000,10,8828,83714,
shared mem,256,10000,12,9128,83415,
shared mem,256,10000,14,9374,83180,
shared mem,256,10000,16,9575,83105,
shared mem,256,10000,18,9447,85929,
shared mem,256,10000,20,10247,87414,
shared mem,256,10000,22,10045,87431,
shared mem,256,10000,24,10100,87065,
shared mem,256,10000,26,9735,86737,
shared mem,256,10000,28,9421,86394,
shared mem,256,10000,30,9821,86487,
shared mem,256,10000,32,9542,86190,
shared mem,256,10000,34,9296,85961,
shared mem,256,10000,36,9079,86066,
shared mem,256,10000,38,9192,86025,
shared mem,256,10000,40,9121,88993,
shared mem,256,10000,42,9775,90110,
shared mem,256,10000,44,10409,91283,
shared mem,256,10000,46,10401,92264,
shared mem,256,10000,48,10845,93130,
shared mem,256,10000,50,10882,93114,
shared mem,256,10000,52,10849,93108,
shared mem,256,10000,54,10649,92813,
shared mem,256,10000,56,10662,92553,
shared mem,256,10000,58,10840,96143,
shared mem,256,10000,60,10740,96540,
shared mem,256,10000,62,10662,96542,
shared mem,256,10000,64,10502,96242,
shared mem,256,10000,66,10519,95941,
shared mem,256,10000,68,10372,95611,
shared mem,256,10000,70,10390,95301,
shared mem,256,10000,72,10408,95016,
shared mem,256,10000,74,10435,94721,
shared mem,256,10000,76,10450,94476,
shared mem,256,10000,78,10412,95264,
shared mem,256,10000,80,10641,95706,
shared mem,1024,10000,2,19331,118534,
shared mem,1024,10000,4,16480,105043,
shared mem,1024,10000,6,14409,98047,
shared mem,1024,10000,8,12005,94364,
shared mem,1024,10000,10,12734,92068,
shared mem,1024,10000,12,12346,90706,
shared mem,1024,10000,14,11270,89629,
shared mem,1024,10000,16,10480,88792,
shared mem,1024,10000,18,10319,90442,
shared mem,1024,10000,20,10084,91853,
shared mem,1024,10000,22,9822,91456,
shared mem,1024,10000,24,9408,90836,
shared mem,1024,10000,26,9058,90271,
shared mem,1024,10000,28,9154,89766,
shared mem,1024,10000,30,9234,89348,
shared mem,1024,10000,32,9303,89071,
shared mem,1024,10000,34,9363,88703,
shared mem,1024,10000,36,9110,88481,
shared mem,1024,10000,38,9178,88240,
shared mem,1024,10000,40,9479,92319,
shared mem,1024,10000,42,10585,93476,
shared mem,1024,10000,44,10580,94356,
shared mem,1024,10000,46,10486,94356,
shared mem,1024,10000,48,10250,94060,
shared mem,1024,10000,50,10039,93689,
shared mem,1024,10000,52,9840,93392,
shared mem,1024,10000,54,9861,93087,
shared mem,1024,10000,56,9680,92755,
shared mem,1024,10000,58,9697,92470,
shared mem,1024,10000,60,9543,92766,
shared mem,1024,10000,62,9639,93512,
shared mem,1024,10000,64,9780,93482,
shared mem,1024,10000,66,9975,93223,
shared mem,1024,10000,68,9823,92977,
shared mem,1024,10000,70,9680,92732,
shared mem,1024,10000,72,9544,92516,
shared mem,1024,10000,74,9415,92301,
shared mem,1024,10000,76,9442,92094,
shared mem,1024,10000,78,9322,91904,
shared mem,1024,10000,80,9210,91851,
shared mem,4096,10000,2,20740,120640,
shared mem,4096,10000,4,15413,110062,
shared mem,4096,10000,6,14316,102790,
shared mem,4096,10000,8,12416,99014,
shared mem,4096,10000,10,12455,96769,
