mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,5000,2,57918,146209,
shared mem,4,5000,4,45048,143440,
shared mem,4,5000,6,37191,123877,
shared mem,4,5000,8,32906,113655,
shared mem,4,5000,10,30376,107284,
shared mem,4,5000,12,28687,103027,
shared mem,4,5000,14,27446,99759,
shared mem,4,5000,16,26466,97189,
shared mem,4,5000,18,26285,96194,
shared mem,4,5000,20,26500,96466,
shared mem,4,5000,22,25819,95102,
shared mem,4,5000,24,25305,93739,
shared mem,4,5000,26,24891,92630,
shared mem,4,5000,28,24500,91700,
shared mem,4,5000,30,24184,90873,
shared mem,4,5000,32,23914,90204,
shared mem,4,5000,34,23659,89628,
shared mem,4,5000,36,23423,89020,
shared mem,4,5000,38,23213,88531,
shared mem,4,5000,40,23027,88055,
shared mem,4,5000,42,23129,88747,
shared mem,4,5000,44,23188,89280,
shared mem,4,5000,46,23328,89703,
shared mem,4,5000,48,23186,89353,
shared mem,4,5000,50,23031,88995,
shared mem,4,5000,52,22899,88673,
shared mem,4,5000,54,22792,88410,
shared mem,4,5000,56,22712,88120,
shared mem,4,5000,58,22590,87883,
shared mem,4,5000,60,22631,87928,
shared mem,4,5000,62,22529,87689,
shared mem,4,5000,64,22584,87787,
shared mem,4,5000,66,22578,88019,
shared mem,4,5000,68,22419,87903,
shared mem,4,5000,70,22334,87685,
shared mem,4,5000,72,22300,87551,
shared mem,4,5000,74,22214,87389,
shared mem,4,5000,76,22125,87212,
shared mem,4,5000,78,22067,87055,
shared mem,4,5000,80,22015,86936,
shared mem,16,5000,2,19395,80590,
shared mem,16,5000,4,19431,81171,
shared mem,16,5000,6,19677,81113,
shared mem,16,5000,8,21055,84312,
shared mem,16,5000,10,21795,86479,
shared mem,16,5000,12,21260,85771,
shared mem,16,5000,14,20985,85164,
shared mem,16,5000,16,20769,84760,
shared mem,16,5000,18,20701,84590,
shared mem,16,5000,20,20618,84421,
shared mem,16,5000,22,20490,84062,
shared mem,16,5000,24,20416,83904,
shared mem,16,5000,26,20396,83814,
shared mem,16,5000,28,20290,83636,
shared mem,16,5000,30,20657,84157,
shared mem,16,5000,32,20682,84624,
shared mem,16,5000,34,20250,84537,
shared mem,16,5000,36,20217,84354,
shared mem,16,5000,38,20198,84248,
shared mem,16,5000,40,20181,84136,
shared mem,16,5000,42,20152,84045,
shared mem,16,5000,44,20125,83981,
shared mem,16,5000,46,20102,83973,
shared mem,16,5000,48,20094,83922,
shared mem,16,5000,50,20081,83922,
shared mem,16,5000,52,20060,83864,
shared mem,16,5000,54,20452,84686,
shared mem,16,5000,56,20124,84634,
shared mem,16,5000,58,20070,84605,
shared mem,16,5000,60,20070,84529,
shared mem,16,5000,62,20052,84490,
shared mem,16,5000,64,20036,84430,
shared mem,16,5000,66,20031,84427,
shared mem,16,5000,68,20004,84364,
shared mem,16,5000,70,19991,84351,
shared mem,16,5000,72,19983,84312,
shared mem,16,5000,74,19969,84259,
shared mem,16,5000,76,20059,84472,
shared mem,16,5000,78,20155,84730,
shared mem,16,5000,80,19994,84694,
shared mem,64,5000,2,20113,83729,
shared mem,64,5000,4,19944,83371,
shared mem,64,5000,6,19790,83420,
shared mem,64,5000,8,19673,83380,
shared mem,64,5000,10,19659,83523,
shared mem,64,5000,12,19673,83524,
shared mem,64,5000,14,19653,83622,
shared mem,64,5000,16,19641,83731,
shared mem,64,5000,18,19620,84277,
shared mem,64,5000,20,20118,85646,
shared mem,64,5000,22,19577,85522,
shared mem,64,5000,24,19547,85437,
shared mem,64,5000,26,19518,85371,
shared mem,64,5000,28,19514,85231,
shared mem,64,5000,30,19532,85172,
shared mem,64,5000,32,19540,85137,
shared mem,64,5000,34,19522,85032,
shared mem,64,5000,36,19509,84947,
shared mem,64,5000,38,19496,84942,
shared mem,64,5000,40,19495,84863,
shared mem,64,5000,42,20101,86067,
shared mem,64,5000,44,19643,85863,
shared mem,64,5000,46,19597,85867,
shared mem,64,5000,48,19593,85825,
shared mem,64,5000,50,19597,85803,
shared mem,64,5000,52,19598,85777,
shared mem,64,5000,54,19596,85759,
shared mem,64,5000,56,19598,85742,
shared mem,64,5000,58,19624,85760,
shared mem,64,5000,60,19624,85722,
shared mem,64,5000,62,19635,85724,
shared mem,64,5000,64,19807,86338,
shared mem,64,5000,66,19534,86305,
shared mem,64,5000,68,19522,86297,
shared mem,64,5000,70,19530,86299,
shared mem,64,5000,72,19530,86251,
shared mem,64,5000,74,19558,86252,
shared mem,64,5000,76,19569,86223,
shared mem,64,5000,78,19564,86212,
shared mem,64,5000,80,19562,86210,
shared mem,256,5000,2,20291,86943,
shared mem,256,5000,4,20309,86752,
shared mem,256,5000,6,22858,94358,
shared mem,256,5000,8,19925,92250,
shared mem,256,5000,10,19760,91121,
shared mem,256,5000,12,19893,90302,
shared mem,256,5000,14,19930,89848,
shared mem,256,5000,16,20023,89615,
shared mem,256,5000,18,20045,89272,
shared mem,256,5000,20,20123,89098,
shared mem,256,5000,22,20167,88972,
shared mem,256,5000,24,20143,88746,
shared mem,256,5000,26,20129,88570,
shared mem,256,5000,28,26605,93911,
shared mem,256,5000,30,25649,93434,
shared mem,256,5000,32,25230,93034,
shared mem,256,5000,34,24936,92765,
shared mem,256,5000,36,24707,92539,
shared mem,256,5000,38,24467,92214,
shared mem,256,5000,40,24232,91938,
shared mem,256,5000,42,24059,91744,
shared mem,256,5000,44,23904,91550,
shared mem,256,5000,46,23733,91322,
shared mem,256,5000,48,23849,91897,
shared mem,256,5000,50,23323,91641,
shared mem,256,5000,52,23161,91465,
shared mem,256,5000,54,23050,91322,
shared mem,256,5000,56,22940,91181,
shared mem,256,5000,58,22839,91035,
shared mem,256,5000,60,22719,90901,
shared mem,256,5000,62,22645,90824,
shared mem,256,5000,64,22565,90700,
shared mem,256,5000,66,22470,90618,
shared mem,256,5000,68,22431,90566,
shared mem,256,5000,70,22541,91073,
shared mem,256,5000,72,22450,91195,
shared mem,256,5000,74,22353,91090,
shared mem,256,5000,76,22296,90999,
shared mem,256,5000,78,22241,90910,
shared mem,256,5000,80,22204,90853,
shared mem,1024,5000,2,19213,88452,
shared mem,1024,5000,4,19554,88357,
shared mem,1024,5000,6,19680,88283,
shared mem,1024,5000,8,19664,88253,
shared mem,1024,5000,10,19684,88195,
shared mem,1024,5000,12,20969,92094,
shared mem,1024,5000,14,20445,91523,
shared mem,1024,5000,16,20325,91108,
shared mem,1024,5000,18,20242,90847,
shared mem,1024,5000,20,20180,90561,
shared mem,1024,5000,22,20127,90338,
shared mem,1024,5000,24,20073,90194,
shared mem,1024,5000,26,20046,90016,
shared mem,1024,5000,28,20032,89976,
shared mem,1024,5000,30,20016,89931,
shared mem,1024,5000,32,19998,93135,
shared mem,1024,5000,34,20449,93763,
shared mem,1024,5000,36,20100,93731,
shared mem,1024,5000,38,20083,93495,
shared mem,1024,5000,40,20086,93332,
shared mem,1024,5000,42,20076,93196,
shared mem,1024,5000,44,20050,92996,
shared mem,1024,5000,46,20051,92841,
shared mem,1024,5000,48,20027,92684,
shared mem,1024,5000,50,20013,92556,
shared mem,1024,5000,52,20000,92622,
shared mem,1024,5000,54,20158,92985,
shared mem,1024,5000,56,19926,92799,
shared mem,1024,5000,58,19929,92667,
shared mem,1024,5000,60,19909,92556,
shared mem,1024,5000,62,19903,92465,
shared mem,1024,5000,64,19900,92357,
shared mem,1024,5000,66,19897,92256,
shared mem,1024,5000,68,19895,92209,
shared mem,1024,5000,70,19884,92138,
shared mem,1024,5000,72,19877,92051,
shared mem,1024,5000,74,19869,92293,
shared mem,1024,5000,76,19614,92172,
shared mem,1024,5000,78,19586,92126,
shared mem,1024,5000,80,19583,92089,
shared mem,4096,5000,2,21180,93739,
shared mem,4096,5000,4,21004,93001,
shared mem,4096,5000,6,21034,92796,
shared mem,4096,5000,8,20824,92857,
shared mem,4096,5000,10,20754,92721,
shared mem,4096,5000,12,20737,92812,
shared mem,4096,5000,14,20683,93015,
shared mem,4096,5000,16,21293,95089,
shared mem,4096,5000,18,20572,94538,
shared mem,4096,5000,20,20590,94381,
shared mem,4096,5000,22,20566,94204,
shared mem,4096,5000,24,20604,94140,
shared mem,4096,5000,26,20604,93965,
shared mem,4096,5000,28,20625,93930,
shared mem,4096,5000,30,20648,93841,
shared mem,4096,5000,32,20643,93783,
shared mem,4096,5000,34,20660,93679,
shared mem,4096,5000,36,28459,100578,
shared mem,4096,5000,38,27983,100550,
shared mem,4096,5000,40,27558,100190,
shared mem,4096,5000,42,27250,99926,
shared mem,4096,5000,44,26961,99779,
shared mem,4096,5000,46,26685,99464,
