mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,5000,2,41579,357315,
shared mem,4,5000,4,27570,307507,
shared mem,4,5000,6,24418,298313,
shared mem,4,5000,8,25217,284281,
shared mem,4,5000,10,22586,273418,
shared mem,4,5000,12,20838,264267,
shared mem,4,5000,14,19575,257529,
shared mem,4,5000,16,18632,252151,
shared mem,4,5000,18,17890,248085,
shared mem,4,5000,20,17309,245072,
shared mem,4,5000,22,18196,246644,
shared mem,4,5000,24,18412,246127,
shared mem,4,5000,26,17887,243276,
shared mem,4,5000,28,17441,240696,
shared mem,4,5000,30,17047,238455,
shared mem,4,5000,32,16702,236453,
shared mem,4,5000,34,16395,234813,
shared mem,4,5000,36,16126,233228,
shared mem,4,5000,38,15911,231850,
shared mem,4,5000,40,15696,230545,
shared mem,4,5000,42,15495,229404,
shared mem,4,5000,44,15342,228356,
shared mem,4,5000,46,15590,230589,
shared mem,4,5000,48,15844,231087,
shared mem,4,5000,50,16104,231229,
shared mem,4,5000,52,15938,230478,
shared mem,4,5000,54,15781,229709,
shared mem,4,5000,56,15629,229027,
shared mem,4,5000,58,15492,228299,
shared mem,4,5000,60,15363,227838,
shared mem,4,5000,62,15254,227258,
shared mem,4,5000,64,15138,226689,
shared mem,4,5000,66,15036,226097,
shared mem,4,5000,68,14938,225748,
shared mem,4,5000,70,14942,227715,
shared mem,4,5000,72,16149,229647,
shared mem,4,5000,74,16266,230527,
shared mem,4,5000,76,16393,230713,
shared mem,4,5000,78,16271,230218,
shared mem,4,5000,80,16154,229850,
shared mem,16,5000,2,11886,210047,
shared mem,16,5000,4,11807,211819,
shared mem,16,5000,6,11738,211108,
shared mem,16,5000,8,11781,211154,
shared mem,16,5000,10,11794,211297,
shared mem,16,5000,12,13497,226388,
shared mem,16,5000,14,14382,228455,
shared mem,16,5000,16,15426,233367,
shared mem,16,5000,18,15970,236661,
shared mem,16,5000,20,15576,235493,
shared mem,16,5000,22,15244,234255,
shared mem,16,5000,24,14968,233505,
shared mem,16,5000,26,14752,232648,
shared mem,16,5000,28,14557,232205,
shared mem,16,5000,30,14382,231521,
shared mem,16,5000,32,14216,231048,
shared mem,16,5000,34,14618,231343,
shared mem,16,5000,36,16148,234468,
shared mem,16,5000,38,18327,234946,
shared mem,16,5000,40,20263,235404,
shared mem,16,5000,42,22049,235797,
shared mem,16,5000,44,23584,235986,
shared mem,16,5000,46,25065,236333,
shared mem,16,5000,48,26356,236489,
shared mem,16,5000,50,27565,236729,
shared mem,16,5000,52,28687,236892,
shared mem,16,5000,54,29757,237215,
shared mem,16,5000,56,30338,237487,
shared mem,16,5000,58,30100,238017,
shared mem,16,5000,60,29519,237499,
shared mem,16,5000,62,28965,237046,
shared mem,16,5000,64,28433,236687,
shared mem,16,5000,66,27937,236442,
shared mem,16,5000,68,27484,236103,
shared mem,16,5000,70,27060,236063,
shared mem,16,5000,72,26647,235786,
shared mem,16,5000,74,26254,235518,
