mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,1000,2,63178,122059,
pipe,4,1000,4,74996,125434,
pipe,4,1000,6,68891,114378,
pipe,4,1000,8,60431,105139,
pipe,4,1000,10,60144,106561,
pipe,4,1000,12,56423,102843,
pipe,4,1000,14,54703,102286,
pipe,4,1000,16,54353,102845,
pipe,4,1000,18,53264,102006,
pipe,4,1000,20,52780,102085,
pipe,4,1000,22,53434,102672,
pipe,4,1000,24,53293,103002,
pipe,4,1000,26,51847,101219,
pipe,4,1000,28,51251,100761,
pipe,4,1000,30,50149,99243,
pipe,4,1000,32,49428,98514,
pipe,4,1000,34,49401,98447,
pipe,4,1000,36,49170,98128,
pipe,4,1000,38,48953,98044,
pipe,4,1000,40,48246,97598,
pipe,4,1000,42,48653,97690,
pipe,4,1000,44,49199,98417,
pipe,4,1000,46,49565,98778,
pipe,4,1000,48,49298,98675,
pipe,4,1000,50,48783,98073,
pipe,4,1000,52,54530,103748,
pipe,4,1000,54,54754,104249,
pipe,4,1000,56,54010,103544,
pipe,4,1000,58,53824,103237,
pipe,4,1000,60,53630,102819,
pipe,4,1000,62,52941,102177,
pipe,4,1000,64,52815,102080,
pipe,4,1000,66,53933,103651,
pipe,4,1000,68,53220,103091,
pipe,4,1000,70,53355,104375,
pipe,4,1000,72,53296,104367,
pipe,4,1000,74,53682,105103,
pipe,4,1000,76,53518,104995,
pipe,4,1000,78,52976,104893,
pipe,4,1000,80,52784,104686,
pipe,16,1000,2,35630,82109,
pipe,16,1000,4,40831,96679,
pipe,16,1000,6,42681,98250,
pipe,16,1000,8,43471,104031,
pipe,16,1000,10,42913,104202,
pipe,16,1000,12,47668,109431,
pipe,16,1000,14,47315,106911,
pipe,16,1000,16,50000,108036,
pipe,16,1000,18,48350,105734,
pipe,16,1000,20,47689,104364,
pipe,16,1000,22,46530,102166,
pipe,16,1000,24,48620,103963,
pipe,16,1000,26,49497,104816,
pipe,16,1000,28,49534,104483,
pipe,16,1000,30,49436,104135,
pipe,16,1000,32,49532,103825,
pipe,16,1000,34,48557,102338,
pipe,16,1000,36,48249,102032,
pipe,16,1000,38,47435,100662,
pipe,16,1000,40,47346,100513,
pipe,16,1000,42,46757,99518,
pipe,16,1000,44,46711,99206,
pipe,16,1000,46,46185,98346,
pipe,16,1000,48,45943,98191,
