mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,5000,2,22,105,
shared mem,4,5000,4,19,100,
shared mem,4,5000,6,20,96,
shared mem,4,5000,8,20,93,
shared mem,4,5000,10,20,91,
shared mem,4,5000,12,20,90,
shared mem,4,5000,14,20,89,
shared mem,4,5000,16,20,88,
shared mem,4,5000,18,20,89,
shared mem,4,5000,20,19,88,
shared mem,4,5000,22,19,88,
shared mem,4,5000,24,19,87,
shared mem,4,5000,26,19,87,
shared mem,4,5000,28,20,87,
shared mem,4,5000,30,20,86,
shared mem,4,5000,32,20,86,
shared mem,4,5000,34,20,86,
shared mem,4,5000,36,20,86,
shared mem,4,5000,38,20,86,
shared mem,4,5000,40,19,85,
shared mem,4,5000,42,20,86,
shared mem,4,5000,44,20,85,
shared mem,4,5000,46,20,85,
shared mem,4,5000,48,19,85,
shared mem,4,5000,50,19,85,
shared mem,4,5000,52,19,84,
shared mem,4,5000,54,19,84,
shared mem,4,5000,56,19,84,
shared mem,4,5000,58,19,84,
shared mem,4,5000,60,19,84,
shared mem,4,5000,62,19,84,
shared mem,4,5000,64,19,84,
shared mem,4,5000,66,19,84,
shared mem,4,5000,68,19,84,
shared mem,4,5000,70,19,84,
shared mem,4,5000,72,19,84,
shared mem,4,5000,74,19,83,
shared mem,4,5000,76,19,83,
shared mem,4,5000,78,19,83,
shared mem,4,5000,80,19,83,
shared mem,16,5000,2,19,81,
shared mem,16,5000,4,19,81,
shared mem,16,5000,6,19,82,
shared mem,16,5000,8,19,85,
shared mem,16,5000,10,19,85,
shared mem,16,5000,12,19,84,
shared mem,16,5000,14,19,83,
shared mem,16,5000,16,19,83,
shared mem,16,5000,18,19,83,
shared mem,16,5000,20,19,83,
shared mem,16,5000,22,19,82,
shared mem,16,5000,24,19,82,
shared mem,16,5000,26,19,82,
shared mem,16,5000,28,19,82,
shared mem,16,5000,30,19,86,
shared mem,16,5000,32,19,86,
shared mem,16,5000,34,19,86,
shared mem,16,5000,36,19,86,
shared mem,16,5000,38,19,85,
shared mem,16,5000,40,19,85,
shared mem,16,5000,42,19,85,
shared mem,16,5000,44,19,85,
shared mem,16,5000,46,19,85,
shared mem,16,5000,48,19,85,
shared mem,16,5000,50,19,85,
shared mem,16,5000,52,19,85,
shared mem,16,5000,54,19,85,
shared mem,16,5000,56,19,85,
shared mem,16,5000,58,19,85,
shared mem,16,5000,60,19,85,
shared mem,16,5000,62,19,85,
shared mem,16,5000,64,19,85,
shared mem,16,5000,66,19,85,
shared mem,16,5000,68,19,85,
shared mem,16,5000,70,19,85,
shared mem,16,5000,72,19,85,
shared mem,16,5000,74,20,85,
shared mem,16,5000,76,20,85,
shared mem,16,5000,78,20,85,
shared mem,16,5000,80,20,85,
shared mem,64,5000,2,19,81,
shared mem,64,5000,4,19,80,
shared mem,64,5000,6,19,80,
shared mem,64,5000,8,18,80,
shared mem,64,5000,10,18,80,
shared mem,64,5000,12,18,80,
shared mem,64,5000,14,18,80,
shared mem,64,5000,16,18,83,
shared mem,64,5000,18,19,84,
shared mem,64,5000,20,20,85,
shared mem,64,5000,22,20,85,
shared mem,64,5000,24,20,85,
shared mem,64,5000,26,19,84,
shared mem,64,5000,28,19,84,
shared mem,64,5000,30,19,84,
shared mem,64,5000,32,19,84,
shared mem,64,5000,34,19,84,
shared mem,64,5000,36,19,84,
shared mem,64,5000,38,19,84,
shared mem,64,5000,40,19,87,
shared mem,64,5000,42,19,87,
shared mem,64,5000,44,19,87,
shared mem,64,5000,46,19,87,
shared mem,64,5000,48,19,87,
shared mem,64,5000,50,19,86,
shared mem,64,5000,52,19,86,
shared mem,64,5000,54,19,86,
shared mem,64,5000,56,19,86,
shared mem,64,5000,58,19,86,
shared mem,64,5000,60,19,86,
shared mem,64,5000,62,20,87,
shared mem,64,5000,64,19,86,
shared mem,64,5000,66,19,86,
shared mem,64,5000,68,19,86,
shared mem,64,5000,70,19,86,
shared mem,64,5000,72,19,86,
shared mem,64,5000,74,19,86,
shared mem,64,5000,76,19,86,
shared mem,64,5000,78,19,86,
shared mem,64,5000,80,19,86,
shared mem,256,5000,2,19,85,
shared mem,256,5000,4,22,94,
shared mem,256,5000,6,23,94,
shared mem,256,5000,8,22,92,
shared mem,256,5000,10,21,90,
shared mem,256,5000,12,21,89,
shared mem,256,5000,14,21,88,
shared mem,256,5000,16,20,88,
shared mem,256,5000,18,20,87,
shared mem,256,5000,20,20,87,
shared mem,256,5000,22,20,87,
shared mem,256,5000,24,20,86,
shared mem,256,5000,26,20,88,
shared mem,256,5000,28,21,89,
shared mem,256,5000,30,20,88,
shared mem,256,5000,32,20,88,
shared mem,256,5000,34,20,88,
shared mem,256,5000,36,20,88,
shared mem,256,5000,38,20,88,
shared mem,256,5000,40,20,87,
shared mem,256,5000,42,20,87,
shared mem,256,5000,44,20,87,
shared mem,256,5000,46,20,87,
shared mem,256,5000,48,20,89,
shared mem,256,5000,50,20,89,
shared mem,256,5000,52,20,89,
shared mem,256,5000,54,20,89,
shared mem,256,5000,56,20,89,
shared mem,256,5000,58,20,89,
shared mem,256,5000,60,20,89,
shared mem,256,5000,62,20,89,
shared mem,256,5000,64,20,88,
shared mem,256,5000,66,20,88,
shared mem,256,5000,68,20,89,
shared mem,256,5000,70,20,90,
shared mem,256,5000,72,20,90,
shared mem,256,5000,74,20,90,
shared mem,256,5000,76,20,89,
shared mem,256,5000,78,20,89,
shared mem,256,5000,80,20,89,
shared mem,1024,5000,2,19,85,
shared mem,1024,5000,4,18,85,
shared mem,1024,5000,6,18,85,
shared mem,1024,5000,8,18,85,
shared mem,1024,5000,10,19,86,
shared mem,1024,5000,12,21,90,
shared mem,1024,5000,14,20,89,
shared mem,1024,5000,16,20,89,
shared mem,1024,5000,18,20,89,
shared mem,1024,5000,20,20,88,
shared mem,1024,5000,22,19,88,
shared mem,1024,5000,24,19,88,
shared mem,1024,5000,26,19,87,
shared mem,1024,5000,28,19,87,
shared mem,1024,5000,30,19,87,
shared mem,1024,5000,32,19,88,
shared mem,1024,5000,34,20,89,
shared mem,1024,5000,36,20,89,
shared mem,1024,5000,38,20,89,
shared mem,1024,5000,40,20,89,
shared mem,1024,5000,42,20,88,
shared mem,1024,5000,44,20,88,
