mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
socket,4,10000,2,15,741,
socket,4,10000,4,12,535,
socket,4,10000,6,11,460,
socket,4,10000,8,11,426,
socket,4,10000,10,10,399,
socket,4,10000,12,10,384,
socket,4,10000,14,10,372,
socket,4,10000,16,10,362,
socket,4,10000,18,9,357,
socket,4,10000,20,9,353,
socket,4,10000,22,9,348,
socket,4,10000,24,9,345,
socket,4,10000,26,9,342,
socket,4,10000,28,9,339,
socket,4,10000,30,9,337,
socket,4,10000,32,9,336,
socket,4,10000,34,9,334,
socket,4,10000,36,9,332,
socket,4,10000,38,9,332,
socket,4,10000,40,9,331,
socket,4,10000,42,9,329,
socket,4,10000,44,9,329,
socket,4,10000,46,9,329,
socket,4,10000,48,9,327,
socket,4,10000,50,9,327,
socket,4,10000,52,9,327,
socket,4,10000,54,9,326,
socket,4,10000,56,9,326,
socket,4,10000,58,9,326,
socket,4,10000,60,9,325,
socket,4,10000,62,9,324,
socket,4,10000,64,9,325,
socket,4,10000,66,9,324,
socket,4,10000,68,9,323,
socket,4,10000,70,9,324,
socket,4,10000,72,9,323,
socket,4,10000,74,9,323,
socket,4,10000,76,9,324,
socket,4,10000,78,9,323,
socket,4,10000,80,9,323,
socket,16,10000,2,10,338,
socket,16,10000,4,9,326,
socket,16,10000,6,9,318,
socket,16,10000,8,9,325,
socket,16,10000,10,9,321,
socket,16,10000,12,9,317,
socket,16,10000,14,9,320,
socket,16,10000,16,9,319,
socket,16,10000,18,9,316,
socket,16,10000,20,9,321,
socket,16,10000,22,9,320,
socket,16,10000,24,9,320,
socket,16,10000,26,9,320,
socket,16,10000,28,9,320,
socket,16,10000,30,9,320,
socket,16,10000,32,9,321,
socket,16,10000,34,9,322,
socket,16,10000,36,9,321,
socket,16,10000,38,9,322,
socket,16,10000,40,9,323,
socket,16,10000,42,9,322,
socket,16,10000,44,11,323,
socket,16,10000,46,11,324,
socket,16,10000,48,11,323,
socket,16,10000,50,11,324,
socket,16,10000,52,10,324,
socket,16,10000,54,10,324,
socket,16,10000,56,10,324,
socket,16,10000,58,10,325,
socket,16,10000,60,10,324,
socket,16,10000,62,10,325,
socket,16,10000,64,10,325,
socket,16,10000,66,10,325,
socket,16,10000,68,10,326,
socket,16,10000,70,10,326,
socket,16,10000,72,10,326,
