mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,5000,2,81815,1003655,
shared mem,4,5000,4,51634,1228867,
shared mem,4,5000,6,40224,1100066,
shared mem,4,5000,8,36110,1054000,
shared mem,4,5000,10,33658,1016716,
shared mem,4,5000,12,31924,1019906,
shared mem,4,5000,14,30596,991754,
shared mem,4,5000,16,29909,993824,
shared mem,4,5000,18,28418,968215,
shared mem,4,5000,20,27433,955276,
shared mem,4,5000,22,26992,957864,
shared mem,4,5000,24,25743,947869,
shared mem,4,5000,26,25915,940958,
shared mem,4,5000,28,25245,933134,
shared mem,4,5000,30,24640,923472,
shared mem,4,5000,32,24602,921596,
shared mem,4,5000,34,24122,913976,
shared mem,4,5000,36,23755,913109,
shared mem,4,5000,38,27498,907267,
shared mem,4,5000,40,27313,902670,
shared mem,4,5000,42,26821,904621,
shared mem,4,5000,44,26573,907387,
shared mem,4,5000,46,31728,905267,
shared mem,4,5000,48,32392,903509,
shared mem,4,5000,50,34979,899570,
shared mem,4,5000,52,34509,898386,
shared mem,4,5000,54,34245,897280,
shared mem,4,5000,56,33991,896278,
shared mem,4,5000,58,33722,893858,
shared mem,4,5000,60,33195,900698,
shared mem,4,5000,62,33079,899272,
shared mem,4,5000,64,32597,895929,
shared mem,4,5000,66,32305,894904,
shared mem,4,5000,68,34364,893304,
shared mem,4,5000,70,34057,891240,
shared mem,4,5000,72,33471,889848,
shared mem,4,5000,74,33181,887889,
shared mem,4,5000,76,32796,885889,
shared mem,4,5000,78,32551,883416,
shared mem,4,5000,80,32325,888547,
shared mem,16,5000,2,25954,883406,
shared mem,16,5000,4,25062,837117,
shared mem,16,5000,6,51433,829628,
shared mem,16,5000,8,42937,800965,
shared mem,16,5000,10,37163,821212,
shared mem,16,5000,12,36184,844446,
shared mem,16,5000,14,34419,837839,
shared mem,16,5000,16,32977,831303,
shared mem,16,5000,18,32251,838622,
shared mem,16,5000,20,31438,873492,
shared mem,16,5000,22,30760,868011,
shared mem,16,5000,24,30350,859671,
shared mem,16,5000,26,29896,854967,
shared mem,16,5000,28,29423,871948,
shared mem,16,5000,30,29027,870224,
shared mem,16,5000,32,33448,864599,
shared mem,16,5000,34,32449,862509,
shared mem,16,5000,36,31969,872791,
shared mem,16,5000,38,31320,889829,
shared mem,16,5000,40,30942,885297,
shared mem,16,5000,42,30575,881123,
shared mem,16,5000,44,30191,875248,
shared mem,16,5000,46,29902,881397,
shared mem,16,5000,48,29604,879313,
shared mem,16,5000,50,29339,874216,
shared mem,16,5000,52,29128,872575,
shared mem,16,5000,54,28897,868853,
shared mem,16,5000,56,28671,864826,
shared mem,16,5000,58,28475,860708,
shared mem,16,5000,60,28081,855464,
shared mem,16,5000,62,27912,853394,
shared mem,16,5000,64,27787,850073,
shared mem,16,5000,66,27247,846072,
shared mem,16,5000,68,27230,856639,
shared mem,16,5000,70,27117,856717,
shared mem,16,5000,72,27001,858327,
shared mem,16,5000,74,26928,861230,
shared mem,16,5000,76,26840,863555,
shared mem,16,5000,78,28869,863295,
shared mem,16,5000,80,28753,861063,
shared mem,64,5000,2,23377,781723,
shared mem,64,5000,4,54685,713700,
shared mem,64,5000,6,44654,758409,
shared mem,64,5000,8,39256,785368,
shared mem,64,5000,10,50575,791681,
shared mem,64,5000,12,44870,785260,
shared mem,64,5000,14,41094,782332,
shared mem,64,5000,16,38080,813484,
shared mem,64,5000,18,36101,817890,
shared mem,64,5000,20,34854,815256,
shared mem,64,5000,22,33236,812609,
shared mem,64,5000,24,32759,832745,
shared mem,64,5000,26,42532,876380,
shared mem,64,5000,28,41024,893669,
shared mem,64,5000,30,39460,892024,
shared mem,64,5000,32,37614,884878,
shared mem,64,5000,34,36290,891998,
shared mem,64,5000,36,35280,890178,
shared mem,64,5000,38,34639,888346,
shared mem,64,5000,40,34092,886071,
shared mem,64,5000,42,33579,901929,
shared mem,64,5000,44,36673,903030,
shared mem,64,5000,46,36114,899453,
shared mem,64,5000,48,35566,896915,
shared mem,64,5000,50,35122,896678,
shared mem,64,5000,52,34498,897133,
shared mem,64,5000,54,34093,895920,
shared mem,64,5000,56,33484,904232,
shared mem,64,5000,58,33124,901594,
shared mem,64,5000,60,32795,901892,
shared mem,64,5000,62,32312,899834,
shared mem,64,5000,64,32150,899419,
shared mem,64,5000,66,31690,897436,
shared mem,64,5000,68,31597,897756,
shared mem,64,5000,70,31322,901663,
shared mem,64,5000,72,31202,901531,
shared mem,64,5000,74,31018,900923,
shared mem,64,5000,76,30897,904059,
shared mem,64,5000,78,30644,910014,
shared mem,64,5000,80,30616,912121,
shared mem,256,5000,2,23914,896382,
shared mem,256,5000,4,24725,878382,
shared mem,256,5000,6,25499,1020427,
shared mem,256,5000,8,24499,1044233,
shared mem,256,5000,10,21666,1025020,
shared mem,256,5000,12,20961,1010993,
shared mem,256,5000,14,19416,1038768,
shared mem,256,5000,16,19129,1029776,
shared mem,256,5000,18,29040,1023540,
shared mem,256,5000,20,35097,1014849,
shared mem,256,5000,22,34171,1034008,
shared mem,256,5000,24,32906,1030065,
shared mem,256,5000,26,31727,1017627,
shared mem,256,5000,28,36451,1007477,
shared mem,256,5000,30,34965,993613,
shared mem,256,5000,32,33986,990115,
shared mem,256,5000,34,37524,981604,
shared mem,256,5000,36,37020,990280,
shared mem,256,5000,38,36636,995094,
shared mem,256,5000,40,36265,1010869,
shared mem,256,5000,42,35995,1019490,
shared mem,256,5000,44,35814,1023205,
shared mem,256,5000,46,35511,1028508,
shared mem,256,5000,48,34846,1021743,
shared mem,256,5000,50,34220,1016021,
shared mem,256,5000,52,33647,1012453,
shared mem,256,5000,54,32770,1005621,
shared mem,256,5000,56,34590,1020656,
shared mem,256,5000,58,39358,1020032,
shared mem,256,5000,60,38472,1017011,
shared mem,256,5000,62,37549,1011173,
shared mem,256,5000,64,42009,1010054,
shared mem,256,5000,66,41280,1006534,
shared mem,256,5000,68,43076,1003660,
shared mem,256,5000,70,44379,1001132,
shared mem,256,5000,72,43793,998254,
shared mem,256,5000,74,43247,995659,
shared mem,256,5000,76,42677,993829,
shared mem,256,5000,78,42170,991794,
shared mem,256,5000,80,41707,989492,
shared mem,1024,5000,2,25170,1192653,
shared mem,1024,5000,4,22438,1128798,
shared mem,1024,5000,6,55354,1097385,
shared mem,1024,5000,8,69824,1057472,
shared mem,1024,5000,10,60685,1029882,
shared mem,1024,5000,12,54769,1000180,
shared mem,1024,5000,14,49859,1006198,
shared mem,1024,5000,16,46665,991014,
shared mem,1024,5000,18,44287,975177,
shared mem,1024,5000,20,41940,973049,
shared mem,1024,5000,22,40142,973048,
shared mem,1024,5000,24,38677,974421,
shared mem,1024,5000,26,36985,958975,
shared mem,1024,5000,28,35087,957778,
shared mem,1024,5000,30,38915,955452,
shared mem,1024,5000,32,37376,950232,
shared mem,1024,5000,34,36100,946751,
shared mem,1024,5000,36,34924,941460,
shared mem,1024,5000,38,33608,936363,
shared mem,1024,5000,40,36404,934017,
shared mem,1024,5000,42,35150,927092,
shared mem,1024,5000,44,34214,926004,
shared mem,1024,5000,46,33562,924917,
shared mem,1024,5000,48,32904,930580,
shared mem,1024,5000,50,32432,932400,
shared mem,1024,5000,52,32152,931005,
shared mem,1024,5000,54,33366,935343,
shared mem,1024,5000,56,32535,957348,
shared mem,1024,5000,58,34726,958921,
shared mem,1024,5000,60,34179,959354,
shared mem,1024,5000,62,33627,960568,
shared mem,1024,5000,64,33677,965309,
shared mem,1024,5000,66,33949,972621,
shared mem,1024,5000,68,33953,982586,
shared mem,1024,5000,70,33308,986755,
shared mem,1024,5000,72,32679,985114,
shared mem,1024,5000,74,32516,982980,
shared mem,1024,5000,76,32149,981863,
shared mem,1024,5000,78,31931,982412,
shared mem,1024,5000,80,31381,980270,
shared mem,4096,5000,2,38299,950249,
shared mem,4096,5000,4,38747,987816,
shared mem,4096,5000,6,64651,991496,
shared mem,4096,5000,8,76285,987556,
shared mem,4096,5000,10,84331,970658,
shared mem,4096,5000,12,74436,945094,
shared mem,4096,5000,14,67195,923472,
shared mem,4096,5000,16,73493,949954,
shared mem,4096,5000,18,85219,960808,
shared mem,4096,5000,20,87088,954372,
shared mem,4096,5000,22,82021,954974,
shared mem,4096,5000,24,91560,960979,
shared mem,4096,5000,26,86814,957458,
shared mem,4096,5000,28,89024,962132,
shared mem,4096,5000,30,96570,966573,
shared mem,4096,5000,32,97356,983151,
shared mem,4096,5000,34,93592,990864,
shared mem,4096,5000,36,94813,990254,
shared mem,4096,5000,38,91733,990145,
shared mem,4096,5000,40,96793,992837,
shared mem,4096,5000,42,102176,996498,
shared mem,4096,5000,44,102748,997336,
shared mem,4096,5000,46,103462,997965,
shared mem,4096,5000,48,101610,1014462,
shared mem,4096,5000,50,102025,1039519,
shared mem,4096,5000,52,102829,1043984,
shared mem,4096,5000,54,103928,1049219,
shared mem,4096,5000,56,107401,1053191,
shared mem,4096,5000,58,108697,1054944,
shared mem,4096,5000,60,108636,1055582,
shared mem,4096,5000,62,108663,1069785,
shared mem,4096,5000,64,106267,1071058,
shared mem,4096,5000,66,106348,1067357,
shared mem,4096,5000,68,104125,1063881,
shared mem,4096,5000,70,108187,1064067,
shared mem,4096,5000,72,109549,1068625,
shared mem,4096,5000,74,107579,1071158,
shared mem,4096,5000,76,111307,1080090,
shared mem,4096,5000,78,115815,1089646,
shared mem,4096,5000,80,113983,1089248,
shared mem,16384,5000,2,336928,1373278,
shared mem,16384,5000,4,274334,1370705,
shared mem,16384,5000,6,251800,1393046,
shared mem,16384,5000,8,238456,1477025,
shared mem,16384,5000,10,207547,1503241,
shared mem,16384,5000,12,182718,1464395,
shared mem,16384,5000,14,164858,1427993,
shared mem,16384,5000,16,152092,1402618,
shared mem,16384,5000,18,154085,1384204,
shared mem,16384,5000,20,158066,1392274,
shared mem,16384,5000,22,159325,1395921,
shared mem,16384,5000,24,155393,1422086,
shared mem,16384,5000,26,160728,1469762,
shared mem,16384,5000,28,158326,1483609,
shared mem,16384,5000,30,169465,1509430,
shared mem,16384,5000,32,180327,1510631,
shared mem,16384,5000,34,174232,1532452,
shared mem,16384,5000,36,183731,1539786,
shared mem,16384,5000,38,178462,1534555,
shared mem,16384,5000,40,197930,1552198,
shared mem,16384,5000,42,192683,1563797,
shared mem,16384,5000,44,192055,1555257,
shared mem,16384,5000,46,191324,1541727,
shared mem,16384,5000,48,186797,1542369,
shared mem,16384,5000,50,194672,1544145,
shared mem,16384,5000,52,189630,1538712,
shared mem,16384,5000,54,185741,1542888,
shared mem,16384,5000,56,190165,1552135,
shared mem,16384,5000,58,191923,1546023,
shared mem,16384,5000,60,190960,1536510,
shared mem,16384,5000,62,186998,1547258,
shared mem,16384,5000,64,183415,1553632,
shared mem,16384,5000,66,185264,1547703,
shared mem,16384,5000,68,182402,1547693,
shared mem,16384,5000,70,182412,1538031,
shared mem,16384,5000,72,179144,1534086,
shared mem,16384,5000,74,185019,1534391,
shared mem,16384,5000,76,181858,1524461,
shared mem,16384,5000,78,180985,1521499,
shared mem,16384,5000,80,180400,1521164,
shared mem,65536,5000,2,212117,2258690,
shared mem,65536,5000,4,316571,2280776,
shared mem,65536,5000,6,392065,2224209,
shared mem,65536,5000,8,399054,2166327,
shared mem,65536,5000,10,395692,2096423,
shared mem,65536,5000,12,395314,2089942,
shared mem,65536,5000,14,364836,2107500,
shared mem,65536,5000,16,342161,2103805,
shared mem,65536,5000,18,354947,2087582,
shared mem,65536,5000,20,371878,2098718,
shared mem,65536,5000,22,359881,2114130,
shared mem,65536,5000,24,361273,2151924,
shared mem,65536,5000,26,369477,2141855,
shared mem,65536,5000,28,361049,2120811,
shared mem,65536,5000,30,356822,2114386,
shared mem,65536,5000,32,352722,2105891,
shared mem,65536,5000,34,352952,2114494,
shared mem,65536,5000,36,347459,2116266,
shared mem,65536,5000,38,337971,2111452,
shared mem,65536,5000,40,337580,2123340,
shared mem,65536,5000,42,338573,2137480,
shared mem,65536,5000,44,355564,2155661,
shared mem,65536,5000,46,362981,2160881,
shared mem,65536,5000,48,369227,2162571,
shared mem,65536,5000,50,371848,2167071,
shared mem,65536,5000,52,375437,2163663,
shared mem,65536,5000,54,378057,2167602,
shared mem,65536,5000,56,377902,2163303,
shared mem,65536,5000,58,378246,2158351,
shared mem,65536,5000,60,379057,2152495,
shared mem,65536,5000,62,383981,2174297,
shared mem,65536,5000,64,390299,2187124,
shared mem,65536,5000,66,388922,2199356,
shared mem,65536,5000,68,389646,2212556,
shared mem,65536,5000,70,388983,2208566,
shared mem,65536,5000,72,388639,2219322,
shared mem,65536,5000,74,384564,2230210,
shared mem,65536,5000,76,379283,2235308,
shared mem,65536,5000,78,379451,2230211,
shared mem,65536,5000,80,382075,2225523,
shared mem,262144,5000,2,969572,4641938,
shared mem,262144,5000,4,946702,4832190,
shared mem,262144,5000,6,945161,4723866,
shared mem,262144,5000,8,947603,4685576,
shared mem,262144,5000,10,912122,4744558,
shared mem,262144,5000,12,909560,4726225,
shared mem,262144,5000,14,908867,4784098,
shared mem,262144,5000,16,918618,4808695,
shared mem,262144,5000,18,916901,4784490,
shared mem,262144,5000,20,910879,4781348,
shared mem,262144,5000,22,940035,4823035,
shared mem,262144,5000,24,946045,4968330,
shared mem,262144,5000,26,940539,4951672,
shared mem,262144,5000,28,944959,4942810,
shared mem,262144,5000,30,940684,4944830,
shared mem,262144,5000,32,928140,4906908,
shared mem,262144,5000,34,921394,4878267,
shared mem,262144,5000,36,920630,4851484,
shared mem,262144,5000,38,915522,4831385,
shared mem,262144,5000,40,914110,4830125,
shared mem,262144,5000,42,913692,4815202,
shared mem,262144,5000,44,916803,4898464,
shared mem,262144,5000,46,917860,4909846,
shared mem,262144,5000,48,917466,4920403,
shared mem,262144,5000,50,922179,4923023,
shared mem,262144,5000,52,926192,4935328,
shared mem,262144,5000,54,926262,4915393,
shared mem,262144,5000,56,931554,4907113,
shared mem,262144,5000,58,936633,4897891,
shared mem,262144,5000,60,941999,4887387,
shared mem,262144,5000,62,944093,4882906,
shared mem,262144,5000,64,944825,4909823,
shared mem,262144,5000,66,945148,4936418,
shared mem,262144,5000,68,939867,4944921,
shared mem,262144,5000,70,941985,4942618,
shared mem,262144,5000,72,939757,4928129,
shared mem,262144,5000,74,935826,4917514,
shared mem,262144,5000,76,933406,4906622,
shared mem,262144,5000,78,925270,4898555,
shared mem,262144,5000,80,922637,4884400,
shared mem,524288,5000,2,1482688,7780072,
shared mem,524288,5000,4,1434641,7570573,
shared mem,524288,5000,6,1438455,7398169,
shared mem,524288,5000,8,1439174,7452410,
shared mem,524288,5000,10,1431771,7392723,
shared mem,524288,5000,12,1445748,7349574,
shared mem,524288,5000,14,1446396,7336334,
shared mem,524288,5000,16,1445490,7357894,
shared mem,524288,5000,18,1457267,7403022,
shared mem,524288,5000,20,1462936,7412718,
shared mem,524288,5000,22,1465906,7408662,
shared mem,524288,5000,24,1467583,7398012,
shared mem,524288,5000,26,1465610,7464199,
shared mem,524288,5000,28,1456972,7474076,
shared mem,524288,5000,30,1455493,7486045,
shared mem,524288,5000,32,1458109,7494949,
shared mem,524288,5000,34,1466681,7534978,
shared mem,524288,5000,36,1477543,7551240,
shared mem,524288,5000,38,1484115,7582767,
shared mem,524288,5000,40,1491175,7585621,
shared mem,524288,5000,42,1502843,7617215,
shared mem,524288,5000,44,1506586,7643279,
shared mem,524288,5000,46,1532789,7736558,
shared mem,524288,5000,48,1540504,7766955,
shared mem,524288,5000,50,1543401,7793752,
shared mem,524288,5000,52,1544771,7826166,
shared mem,524288,5000,54,1548802,7838262,
shared mem,524288,5000,56,1555730,7854283,
shared mem,524288,5000,58,1561300,7866267,
shared mem,524288,5000,60,1563306,7873986,
shared mem,524288,5000,62,1566493,7880664,
shared mem,524288,5000,64,1564034,7872492,
shared mem,524288,5000,66,1560220,7869817,
shared mem,524288,5000,68,1556773,7860070,
shared mem,524288,5000,70,1551173,7849445,
shared mem,524288,5000,72,1547452,7828410,
shared mem,524288,5000,74,1539496,7812177,
shared mem,524288,5000,76,1538291,7795034,
shared mem,524288,5000,78,1534497,7784416,
shared mem,524288,5000,80,1532784,7772799,
shared mem,1048576,5000,2,2921122,14997378,
shared mem,1048576,5000,4,2934526,14939475,
shared mem,1048576,5000,6,2880671,14710898,
shared mem,1048576,5000,8,2841529,14644794,
shared mem,1048576,5000,10,2869963,14832447,
shared mem,1048576,5000,12,2944482,14903507,
shared mem,1048576,5000,14,2937145,14933300,
shared mem,1048576,5000,16,2902421,14862024,
shared mem,1048576,5000,18,2878449,14877783,
shared mem,1048576,5000,20,2855415,14771501,
shared mem,1048576,5000,22,2828345,14712809,
shared mem,1048576,5000,24,2813725,14682536,
shared mem,1048576,5000,26,2801116,14645827,
shared mem,1048576,5000,28,2796379,14629794,
shared mem,1048576,5000,30,2826800,14716096,
shared mem,1048576,5000,32,2846670,14783193,
shared mem,1048576,5000,34,2837684,14697859,
shared mem,1048576,5000,36,2822768,14647948,
shared mem,1048576,5000,38,2820327,14608790,
shared mem,1048576,5000,40,2821721,14672132,
shared mem,1048576,5000,42,2831115,14762089,
shared mem,1048576,5000,44,2844031,14812672,
shared mem,1048576,5000,46,2847037,14899769,
shared mem,1048576,5000,48,2849311,14940527,
shared mem,1048576,5000,50,2851471,14964313,
shared mem,1048576,5000,52,2853319,14979008,
shared mem,1048576,5000,54,2852794,14980652,
shared mem,1048576,5000,56,2856077,14974578,
shared mem,1048576,5000,58,2860121,14976380,
shared mem,1048576,5000,60,2872033,15024705,
shared mem,1048576,5000,62,2891023,15124533,
shared mem,1048576,5000,64,2896141,15145316,
shared mem,1048576,5000,66,2900199,15197385,
shared mem,1048576,5000,68,2913506,15273590,
shared mem,1048576,5000,70,2919908,15304833,
shared mem,1048576,5000,72,2927736,15362449,
shared mem,1048576,5000,74,2923640,15396556,
shared mem,1048576,5000,76,2938989,15422589,
shared mem,1048576,5000,78,2923763,15462801,
shared mem,1048576,5000,80,2919108,15457112,
