mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,10000,2,268739,468437,
pipe,4,10000,4,246105,480036,
pipe,4,10000,6,250736,471224,
pipe,4,10000,8,200585,414342,
pipe,4,10000,10,186839,385131,
pipe,4,10000,12,167201,357109,
pipe,4,10000,14,152026,335818,
pipe,4,10000,16,140694,318674,
pipe,4,10000,18,128084,302022,
pipe,4,10000,20,120121,290630,
pipe,4,10000,22,111657,277614,
pipe,4,10000,24,106230,270304,
pipe,4,10000,26,100452,260962,
pipe,4,10000,28,96272,255164,
pipe,4,10000,30,92016,248139,
pipe,4,10000,32,89575,244777,
pipe,4,10000,34,85957,238868,
pipe,4,10000,36,84210,237080,
pipe,4,10000,38,81560,233299,
pipe,4,10000,40,79076,229633,
pipe,4,10000,42,77602,227300,
pipe,4,10000,44,75183,223391,
pipe,4,10000,46,73077,220862,
pipe,4,10000,48,71626,219181,
pipe,4,10000,50,69768,217265,
pipe,4,10000,52,68886,216073,
pipe,4,10000,54,67808,213826,
pipe,4,10000,56,66433,212083,
pipe,4,10000,58,65936,210511,
pipe,4,10000,60,65888,209342,
pipe,4,10000,62,65306,207757,
pipe,4,10000,64,65594,207555,
pipe,4,10000,66,64979,205794,
pipe,4,10000,68,65384,205108,
pipe,4,10000,70,64871,203565,
pipe,4,10000,72,64341,203040,
pipe,4,10000,74,63981,202135,
pipe,4,10000,76,64120,201497,
pipe,4,10000,78,63586,200447,
pipe,4,10000,80,63183,199998,
pipe,16,10000,2,66995,184776,
pipe,16,10000,4,54806,170282,
pipe,16,10000,6,59544,174360,
pipe,16,10000,8,56253,169492,
pipe,16,10000,10,59045,171472,
pipe,16,10000,12,56478,169137,
pipe,16,10000,14,55295,170707,
pipe,16,10000,16,56509,172003,
pipe,16,10000,18,55170,169919,
pipe,16,10000,20,57688,171929,
pipe,16,10000,22,56518,171085,
pipe,16,10000,24,55665,171656,
pipe,16,10000,26,56703,173037,
pipe,16,10000,28,55951,171694,
pipe,16,10000,30,54769,172210,
pipe,16,10000,32,55981,173069,
pipe,16,10000,34,55418,172164,
pipe,16,10000,36,56316,173063,
pipe,16,10000,38,55847,172494,
pipe,16,10000,40,56645,174277,
pipe,16,10000,42,56072,172818,
pipe,16,10000,44,56946,173667,
pipe,16,10000,46,56473,173243,
pipe,16,10000,48,57097,174589,
pipe,16,10000,50,56571,173467,
pipe,16,10000,52,56687,173039,
pipe,16,10000,54,57245,173289,
pipe,16,10000,56,56903,172274,
pipe,16,10000,58,56871,172065,
pipe,16,10000,60,56441,171101,
pipe,16,10000,62,56682,172187,
pipe,16,10000,64,56406,171471,
pipe,16,10000,66,55981,171304,
pipe,16,10000,68,56341,171907,
pipe,16,10000,70,56070,171368,
pipe,16,10000,72,56534,172404,
pipe,16,10000,74,56192,171682,
pipe,16,10000,76,56161,171704,
pipe,16,10000,78,56019,171879,
pipe,16,10000,80,56336,171993,
pipe,64,10000,2,60259,169644,
pipe,64,10000,4,66248,186729,
pipe,64,10000,6,57873,176493,
pipe,64,10000,8,60456,182369,
pipe,64,10000,10,63534,182753,
pipe,64,10000,12,60982,178192,
pipe,64,10000,14,61831,179939,
pipe,64,10000,16,59898,177674,
pipe,64,10000,18,61088,177214,
pipe,64,10000,20,59819,174818,
pipe,64,10000,22,60640,177314,
pipe,64,10000,24,59062,174753,
pipe,64,10000,26,59604,176861,
pipe,64,10000,28,58644,174938,
pipe,64,10000,30,59001,176715,
pipe,64,10000,32,58023,174830,
pipe,64,10000,34,58643,176701,
pipe,64,10000,36,57705,174986,
pipe,64,10000,38,58069,176328,
pipe,64,10000,40,57441,175110,
pipe,64,10000,42,57764,176239,
pipe,64,10000,44,57114,175140,
pipe,64,10000,46,57116,176327,
pipe,64,10000,48,56557,175427,
pipe,64,10000,50,57499,175922,
pipe,64,10000,52,57239,175207,
pipe,64,10000,54,56990,175837,
pipe,64,10000,56,57521,176014,
pipe,64,10000,58,57197,175597,
pipe,64,10000,60,56694,175297,
pipe,64,10000,62,56221,175541,
pipe,64,10000,64,56195,176157,
pipe,64,10000,66,56326,175958,
pipe,64,10000,68,55976,175205,
pipe,64,10000,70,55698,175609,
pipe,64,10000,72,57395,177324,
pipe,64,10000,74,57096,176571,
