mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,5000,2,121809,184632,
pipe,4,5000,4,93602,159386,
pipe,4,5000,6,87817,151102,
pipe,4,5000,8,71487,131812,
pipe,4,5000,10,61294,117793,
pipe,4,5000,12,55955,111947,
pipe,4,5000,14,50589,104208,
pipe,4,5000,16,47945,100039,
pipe,4,5000,18,44830,95398,
pipe,4,5000,20,43117,93333,
pipe,4,5000,22,40767,89674,
pipe,4,5000,24,38807,87312,
pipe,4,5000,26,37255,85398,
pipe,4,5000,28,36484,83957,
pipe,4,5000,30,35187,81854,
pipe,4,5000,32,34753,81592,
pipe,4,5000,34,35600,81909,
pipe,4,5000,36,35220,81043,
pipe,4,5000,38,34405,79577,
pipe,4,5000,40,33591,78993,
pipe,4,5000,42,33222,78147,
pipe,4,5000,44,32583,77276,
pipe,4,5000,46,31975,76781,
pipe,4,5000,48,31953,76366,
pipe,4,5000,50,31558,75513,
pipe,4,5000,52,31047,74929,
pipe,4,5000,54,30669,74472,
pipe,4,5000,56,30666,74227,
pipe,4,5000,58,30275,73492,
pipe,4,5000,60,29865,73114,
pipe,4,5000,62,29608,72823,
pipe,4,5000,64,29605,72641,
pipe,4,5000,66,29285,72061,
pipe,4,5000,68,29075,71975,
pipe,4,5000,70,28781,71658,
pipe,4,5000,72,28553,71279,
pipe,4,5000,74,28562,71154,
pipe,4,5000,76,28317,70748,
pipe,4,5000,78,28118,70545,
pipe,4,5000,80,27914,70358,
pipe,16,5000,2,17944,63920,
pipe,16,5000,4,19051,64714,
pipe,16,5000,6,22295,64826,
pipe,16,5000,8,21513,62961,
pipe,16,5000,10,22310,64100,
pipe,16,5000,12,21751,64231,
pipe,16,5000,14,22674,64351,
pipe,16,5000,16,22061,63292,
pipe,16,5000,18,21749,63442,
pipe,16,5000,20,22291,63514,
pipe,16,5000,22,21922,62938,
pipe,16,5000,24,21639,63347,
pipe,16,5000,26,22023,63268,
pipe,16,5000,28,21651,62512,
pipe,16,5000,30,21980,63391,
pipe,16,5000,32,21764,62834,
pipe,16,5000,34,21453,62713,
pipe,16,5000,36,21827,63365,
pipe,16,5000,38,21665,62955,
