mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,10000,2,77972,281462,
shared mem,4,10000,4,44925,244267,
shared mem,4,10000,6,33954,222492,
shared mem,4,10000,8,30922,208088,
shared mem,4,10000,10,26786,199916,
shared mem,4,10000,12,24052,194338,
shared mem,4,10000,14,22138,193326,
shared mem,4,10000,16,22147,191671,
shared mem,4,10000,18,21690,190715,
shared mem,4,10000,20,21719,187942,
shared mem,4,10000,22,22748,185924,
shared mem,4,10000,24,22629,184135,
shared mem,4,10000,26,23429,182725,
shared mem,4,10000,28,22490,181447,
shared mem,4,10000,30,21666,180548,
shared mem,4,10000,32,20958,179475,
shared mem,4,10000,34,20976,178777,
shared mem,4,10000,36,22851,181618,
shared mem,4,10000,38,23072,181845,
shared mem,4,10000,40,22683,181126,
shared mem,4,10000,42,22087,180117,
shared mem,4,10000,44,22024,179102,
shared mem,4,10000,46,22012,178295,
shared mem,4,10000,48,22429,177337,
shared mem,4,10000,50,21938,176739,
shared mem,4,10000,52,21982,176281,
shared mem,4,10000,54,21923,175514,
shared mem,4,10000,56,21884,174847,
shared mem,4,10000,58,21461,174456,
shared mem,4,10000,60,22080,176069,
shared mem,4,10000,62,22226,175837,
shared mem,4,10000,64,21842,175349,
shared mem,4,10000,66,22137,174750,
shared mem,4,10000,68,22084,174225,
shared mem,4,10000,70,22342,173735,
shared mem,4,10000,72,22602,173273,
shared mem,4,10000,74,22562,172857,
shared mem,4,10000,76,22225,172489,
shared mem,4,10000,78,21904,172068,
shared mem,4,10000,80,21596,171729,
shared mem,16,10000,2,43470,178728,
shared mem,16,10000,4,45080,195028,
shared mem,16,10000,6,45328,205907,
shared mem,16,10000,8,51349,211672,
shared mem,16,10000,10,49074,205142,
shared mem,16,10000,12,47329,199300,
shared mem,16,10000,14,46295,195599,
shared mem,16,10000,16,45434,192339,
shared mem,16,10000,18,44789,190096,
shared mem,16,10000,20,44254,188038,
shared mem,16,10000,22,43851,188365,
shared mem,16,10000,24,44471,190553,
shared mem,16,10000,26,43324,189523,
shared mem,16,10000,28,42996,188106,
shared mem,16,10000,30,42794,187022,
shared mem,16,10000,32,42654,185999,
shared mem,16,10000,34,42501,185142,
shared mem,16,10000,36,42328,184349,
shared mem,16,10000,38,42156,183648,
shared mem,16,10000,40,41991,182857,
shared mem,16,10000,42,41849,182295,
shared mem,16,10000,44,41768,181860,
shared mem,16,10000,46,42110,182775,
shared mem,16,10000,48,41801,182370,
shared mem,16,10000,50,41616,181983,
shared mem,16,10000,52,41529,181603,
shared mem,16,10000,54,41447,181205,
shared mem,16,10000,56,41383,180824,
shared mem,16,10000,58,41267,180466,
shared mem,16,10000,60,41252,180143,
shared mem,16,10000,62,41132,179842,
shared mem,16,10000,64,41045,179510,
shared mem,16,10000,66,40972,179253,
shared mem,16,10000,68,41500,180484,
shared mem,16,10000,70,40932,180392,
shared mem,16,10000,72,40846,180349,
shared mem,16,10000,74,40810,180325,
shared mem,16,10000,76,40819,180300,
shared mem,16,10000,78,40861,180316,
shared mem,16,10000,80,40860,180415,
shared mem,64,10000,2,41667,180424,
shared mem,64,10000,4,41280,181239,
shared mem,64,10000,6,41246,182380,
shared mem,64,10000,8,42780,184170,
shared mem,64,10000,10,45470,188517,
shared mem,64,10000,12,42594,186052,
shared mem,64,10000,14,42126,184223,
shared mem,64,10000,16,41560,182504,
shared mem,64,10000,18,41299,181429,
shared mem,64,10000,20,40736,180612,
shared mem,64,10000,22,40584,179909,
shared mem,64,10000,24,40456,179232,
shared mem,64,10000,26,40306,178673,
shared mem,64,10000,28,40319,178326,
shared mem,64,10000,30,40680,179141,
shared mem,64,10000,32,41214,180322,
shared mem,64,10000,34,40395,180110,
shared mem,64,10000,36,40362,179788,
shared mem,64,10000,38,40319,179658,
shared mem,64,10000,40,40232,179356,
shared mem,64,10000,42,40198,179134,
shared mem,64,10000,44,40107,178888,
shared mem,64,10000,46,40069,178714,
shared mem,64,10000,48,40029,178535,
shared mem,64,10000,50,39930,178310,
shared mem,64,10000,52,40435,179635,
shared mem,64,10000,54,39678,179413,
shared mem,64,10000,56,39562,179311,
shared mem,64,10000,58,39547,179142,
shared mem,64,10000,60,39546,178990,
shared mem,64,10000,62,39535,178855,
shared mem,64,10000,64,39529,178722,
shared mem,64,10000,66,39498,178560,
shared mem,64,10000,68,39526,178465,
shared mem,64,10000,70,39529,178449,
shared mem,64,10000,72,39498,178340,
shared mem,64,10000,74,39790,183940,
shared mem,64,10000,76,39282,183679,
shared mem,64,10000,78,39227,183572,
shared mem,64,10000,80,39214,183385,
shared mem,256,10000,2,41249,180451,
shared mem,256,10000,4,40363,180286,
shared mem,256,10000,6,40115,180187,
shared mem,256,10000,8,40230,179862,
shared mem,256,10000,10,40092,179603,
shared mem,256,10000,12,42179,184729,
shared mem,256,10000,14,40408,184540,
shared mem,256,10000,16,40812,189262,
shared mem,256,10000,18,41233,188761,
shared mem,256,10000,20,42380,191822,
shared mem,256,10000,22,42666,191161,
shared mem,256,10000,24,41921,191714,
shared mem,256,10000,26,41684,191116,
shared mem,256,10000,28,41743,190922,
shared mem,256,10000,30,41731,190603,
shared mem,256,10000,32,41785,196836,
shared mem,256,10000,34,42614,198972,
shared mem,256,10000,36,41900,198446,
shared mem,256,10000,38,41949,198385,
shared mem,256,10000,40,42038,197931,
shared mem,256,10000,42,42035,197479,
shared mem,256,10000,44,42006,197024,
shared mem,256,10000,46,42017,196639,
shared mem,256,10000,48,41989,196328,
shared mem,256,10000,50,41954,195885,
shared mem,256,10000,52,41639,195507,
shared mem,256,10000,54,40904,195083,
shared mem,256,10000,56,40868,195014,
shared mem,256,10000,58,40868,195071,
shared mem,256,10000,60,40901,194866,
shared mem,256,10000,62,40924,194688,
shared mem,256,10000,64,40947,194465,
shared mem,256,10000,66,40980,194302,
shared mem,256,10000,68,40983,194112,
shared mem,256,10000,70,40994,193976,
shared mem,256,10000,72,40989,193863,
shared mem,256,10000,74,40475,193498,
shared mem,256,10000,76,40164,193361,
shared mem,256,10000,78,40178,193331,
shared mem,256,10000,80,40219,193368,
shared mem,1024,10000,2,40742,191043,
shared mem,1024,10000,4,40577,190137,
shared mem,1024,10000,6,40440,189830,
