mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,1000,2,267578,511867,
shared mem,4,1000,4,202296,514773,
shared mem,4,1000,6,148694,444299,
shared mem,4,1000,8,115196,400039,
shared mem,4,1000,10,95190,372751,
shared mem,4,1000,12,81827,355043,
shared mem,4,1000,14,72275,342982,
shared mem,4,1000,16,65058,334304,
shared mem,4,1000,18,59538,326575,
shared mem,4,1000,20,55026,319770,
shared mem,4,1000,22,51505,314183,
shared mem,4,1000,24,50295,317497,
shared mem,4,1000,26,47784,317695,
shared mem,4,1000,28,47723,317584,
shared mem,4,1000,30,45692,313506,
shared mem,4,1000,32,43928,310345,
shared mem,4,1000,34,42293,307336,
shared mem,4,1000,36,40939,304906,
shared mem,4,1000,38,39559,302480,
shared mem,4,1000,40,38322,300295,
shared mem,4,1000,42,37324,298389,
shared mem,4,1000,44,36293,296520,
shared mem,4,1000,46,35341,294813,
shared mem,4,1000,48,34593,293278,
shared mem,4,1000,50,33725,291518,
shared mem,4,1000,52,32954,290271,
shared mem,4,1000,54,32309,289209,
shared mem,4,1000,56,31735,288215,
shared mem,4,1000,58,31196,286954,
shared mem,4,1000,60,30652,285981,
shared mem,4,1000,62,30801,287321,
shared mem,4,1000,64,30815,288372,
shared mem,4,1000,66,30644,288045,
shared mem,4,1000,68,30072,287192,
shared mem,4,1000,70,29643,286298,
shared mem,4,1000,72,29238,285356,
shared mem,4,1000,74,28846,284390,
shared mem,4,1000,76,28482,283487,
shared mem,4,1000,78,28124,282415,
shared mem,4,1000,80,27789,281803,
shared mem,16,1000,2,18140,258149,
shared mem,16,1000,4,16712,258562,
shared mem,16,1000,6,17059,254811,
shared mem,16,1000,8,16897,254602,
shared mem,16,1000,10,16503,252954,
shared mem,16,1000,12,16334,252026,
shared mem,16,1000,14,16300,251776,
shared mem,16,1000,16,16121,251129,
shared mem,16,1000,18,15939,250755,
shared mem,16,1000,20,15687,252829,
shared mem,16,1000,22,15875,256304,
