mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
socket,4,1000,2,76,930,
socket,4,1000,4,56,737,
socket,4,1000,6,43,649,
socket,4,1000,8,42,620,
socket,4,1000,10,37,593,
socket,4,1000,12,33,570,
socket,4,1000,14,33,561,
socket,4,1000,16,31,550,
socket,4,1000,18,29,538,
socket,4,1000,20,28,523,
socket,4,1000,22,27,512,
socket,4,1000,24,26,505,
socket,4,1000,26,28,508,
socket,4,1000,28,27,506,
socket,4,1000,30,26,503,
socket,4,1000,32,25,499,
socket,4,1000,34,27,502,
socket,4,1000,36,26,498,
socket,4,1000,38,26,492,
socket,4,1000,40,25,488,
socket,4,1000,42,25,487,
socket,4,1000,44,26,488,
socket,4,1000,46,25,484,
socket,4,1000,48,25,480,
socket,4,1000,50,24,480,
socket,4,1000,52,25,482,
socket,4,1000,54,25,481,
socket,4,1000,56,24,479,
socket,4,1000,58,24,478,
socket,4,1000,60,24,480,
socket,4,1000,62,24,482,
socket,4,1000,64,24,480,
socket,4,1000,66,24,478,
socket,4,1000,68,24,478,
socket,4,1000,70,24,479,
socket,4,1000,72,23,478,
socket,4,1000,74,23,476,
socket,4,1000,76,23,477,
socket,4,1000,78,24,478,
socket,4,1000,80,24,478,
socket,16,1000,2,15,439,
socket,16,1000,4,15,453,
socket,16,1000,6,21,480,
socket,16,1000,8,20,476,
socket,16,1000,10,19,471,
socket,16,1000,12,18,466,
socket,16,1000,14,21,478,
socket,16,1000,16,20,476,
socket,16,1000,18,19,472,
socket,16,1000,20,19,475,
socket,16,1000,22,22,488,
socket,16,1000,24,21,486,
socket,16,1000,26,21,483,
socket,16,1000,28,20,480,
socket,16,1000,30,23,486,
socket,16,1000,32,22,484,
socket,16,1000,34,22,481,
socket,16,1000,36,21,479,
socket,16,1000,38,23,485,
socket,16,1000,40,23,484,
socket,16,1000,42,22,481,
socket,16,1000,44,22,480,
socket,16,1000,46,22,482,
socket,16,1000,48,22,485,
socket,16,1000,50,22,484,
socket,16,1000,52,22,486,
socket,16,1000,54,23,490,
socket,16,1000,56,23,489,
socket,16,1000,58,23,489,
socket,16,1000,60,22,489,
socket,16,1000,62,23,493,
socket,16,1000,64,23,493,
socket,16,1000,66,23,492,
socket,16,1000,68,23,491,
socket,16,1000,70,23,494,
socket,16,1000,72,23,494,
socket,16,1000,74,23,495,
socket,16,1000,76,23,495,
socket,16,1000,78,23,498,
socket,16,1000,80,23,497,
socket,64,1000,2,15,481,
socket,64,1000,4,16,493,
socket,64,1000,6,24,516,
socket,64,1000,8,21,497,
socket,64,1000,10,20,491,
socket,64,1000,12,22,495,
socket,64,1000,14,24,504,
socket,64,1000,16,22,496,
socket,64,1000,18,22,493,
socket,64,1000,20,23,495,
socket,64,1000,22,24,501,
socket,64,1000,24,23,498,
socket,64,1000,26,22,498,
socket,64,1000,28,23,501,
socket,64,1000,30,24,505,
socket,64,1000,32,23,504,
socket,64,1000,34,23,505,
socket,64,1000,36,23,510,
socket,64,1000,38,23,511,
socket,64,1000,40,22,509,
socket,64,1000,42,22,508,
socket,64,1000,44,23,512,
socket,64,1000,46,23,511,
socket,64,1000,48,23,513,
socket,64,1000,50,23,513,
socket,64,1000,52,24,516,
socket,64,1000,54,23,514,
socket,64,1000,56,23,514,
socket,64,1000,58,23,514,
socket,64,1000,60,24,516,
socket,64,1000,62,23,516,
socket,64,1000,64,24,517,
socket,64,1000,66,24,519,
socket,64,1000,68,24,519,
socket,64,1000,70,23,518,
socket,64,1000,72,24,519,
socket,64,1000,74,24,521,
socket,64,1000,76,24,520,
socket,64,1000,78,24,519,
socket,64,1000,80,24,520,
socket,256,1000,2,24,583,
socket,256,1000,4,19,526,
socket,256,1000,6,17,518,
socket,256,1000,8,27,545,
socket,256,1000,10,24,540,
socket,256,1000,12,22,534,
socket,256,1000,14,24,540,
socket,256,1000,16,25,546,
socket,256,1000,18,24,545,
socket,256,1000,20,23,540,
socket,256,1000,22,23,544,
socket,256,1000,24,24,551,
socket,256,1000,26,23,550,
socket,256,1000,28,22,550,
socket,256,1000,30,24,559,
socket,256,1000,32,24,557,
socket,256,1000,34,23,556,
socket,256,1000,36,25,560,
socket,256,1000,38,25,558,
socket,256,1000,40,24,556,
socket,256,1000,42,25,557,
socket,256,1000,44,25,559,
socket,256,1000,46,25,557,
socket,256,1000,48,24,556,
socket,256,1000,50,26,559,
socket,256,1000,52,25,558,
socket,256,1000,54,25,555,
socket,256,1000,56,25,556,
socket,256,1000,58,25,558,
socket,256,1000,60,25,556,
socket,256,1000,62,25,555,
socket,256,1000,64,25,556,
socket,256,1000,66,25,557,
socket,256,1000,68,25,556,
socket,256,1000,70,25,555,
socket,256,1000,72,26,557,
socket,256,1000,74,26,557,
socket,256,1000,76,25,556,
