mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,5000,2,93228,260953,
shared mem,4,5000,4,66172,209867,
shared mem,4,5000,6,53470,182871,
shared mem,4,5000,8,52290,171930,
shared mem,4,5000,10,50566,166857,
shared mem,4,5000,12,51455,167833,
shared mem,4,5000,14,50698,167361,
shared mem,4,5000,16,50678,164777,
shared mem,4,5000,18,50697,161544,
shared mem,4,5000,20,50747,159046,
shared mem,4,5000,22,50622,156884,
shared mem,4,5000,24,50778,155254,
shared mem,4,5000,26,50806,153886,
shared mem,4,5000,28,50794,152477,
shared mem,4,5000,30,50839,151574,
shared mem,4,5000,32,50836,150483,
shared mem,4,5000,34,50802,149669,
shared mem,4,5000,36,50887,148953,
shared mem,4,5000,38,50855,148295,
shared mem,4,5000,40,50946,147728,
shared mem,4,5000,42,50930,147272,
shared mem,4,5000,44,50934,146790,
shared mem,4,5000,46,50900,146349,
shared mem,4,5000,48,49893,145271,
shared mem,4,5000,50,49413,144715,
shared mem,4,5000,52,49403,144421,
shared mem,4,5000,54,49525,144163,
shared mem,4,5000,56,49556,143927,
shared mem,4,5000,58,49573,143675,
shared mem,4,5000,60,49582,143396,
shared mem,4,5000,62,49662,143155,
shared mem,4,5000,64,49654,142927,
shared mem,4,5000,66,49656,142684,
shared mem,4,5000,68,49691,142488,
shared mem,4,5000,70,49699,142268,
shared mem,4,5000,72,49768,142120,
shared mem,4,5000,74,49798,141956,
shared mem,4,5000,76,49793,141764,
shared mem,4,5000,78,49845,141688,
shared mem,4,5000,80,49842,141532,
shared mem,16,5000,2,50699,134397,
shared mem,16,5000,4,50636,135997,
shared mem,16,5000,6,44938,135875,
shared mem,16,5000,8,51120,149196,
shared mem,16,5000,10,50890,146644,
shared mem,16,5000,12,50705,145011,
shared mem,16,5000,14,50537,143593,
shared mem,16,5000,16,50498,142534,
shared mem,16,5000,18,50401,141607,
shared mem,16,5000,20,50347,140968,
shared mem,16,5000,22,50372,140585,
shared mem,16,5000,24,50286,139901,
shared mem,16,5000,26,50515,139766,
shared mem,16,5000,28,50438,139444,
shared mem,16,5000,30,50456,139233,
shared mem,16,5000,32,50424,138875,
shared mem,16,5000,34,50432,138734,
shared mem,16,5000,36,50569,138647,
shared mem,16,5000,38,50462,138596,
shared mem,16,5000,40,50440,138382,
shared mem,16,5000,42,50860,139242,
shared mem,16,5000,44,49600,138306,
shared mem,16,5000,46,49061,138885,
shared mem,16,5000,48,48999,138942,
shared mem,16,5000,50,49026,138800,
shared mem,16,5000,52,49037,138693,
shared mem,16,5000,54,49133,138582,
shared mem,16,5000,56,49162,138493,
shared mem,16,5000,58,49217,138400,
shared mem,16,5000,60,49222,138295,
shared mem,16,5000,62,49238,138128,
shared mem,16,5000,64,49282,138119,
shared mem,16,5000,66,49312,138026,
shared mem,16,5000,68,49353,138014,
shared mem,16,5000,70,49347,137919,
shared mem,16,5000,72,49340,137841,
shared mem,16,5000,74,49380,137767,
shared mem,16,5000,76,49406,137738,
shared mem,16,5000,78,49453,137690,
shared mem,16,5000,80,49271,137900,
shared mem,64,5000,2,22623,119432,
shared mem,64,5000,4,30055,137205,
shared mem,64,5000,6,27852,127742,
shared mem,64,5000,8,26720,123266,
shared mem,64,5000,10,26028,120097,
shared mem,64,5000,12,26109,118994,
shared mem,64,5000,14,25650,117513,
shared mem,64,5000,16,25373,117454,
shared mem,64,5000,18,25035,116228,
shared mem,64,5000,20,24805,115820,
shared mem,64,5000,22,24606,114974,
shared mem,64,5000,24,24399,114338,
shared mem,64,5000,26,24344,113826,
shared mem,64,5000,28,24220,113376,
shared mem,64,5000,30,24113,113050,
shared mem,64,5000,32,23991,112610,
shared mem,64,5000,34,23916,112311,
shared mem,64,5000,36,23851,112152,
shared mem,64,5000,38,23773,111868,
shared mem,64,5000,40,23698,111698,
shared mem,64,5000,42,23650,111517,
shared mem,64,5000,44,23607,111332,
shared mem,64,5000,46,24506,112342,
shared mem,64,5000,48,26043,114658,
shared mem,64,5000,50,25863,114424,
shared mem,64,5000,52,25757,114305,
shared mem,64,5000,54,25626,114051,
shared mem,64,5000,56,25516,113849,
shared mem,64,5000,58,25419,113579,
shared mem,64,5000,60,25333,113431,
shared mem,64,5000,62,25238,113299,
shared mem,64,5000,64,25157,113089,
shared mem,64,5000,66,25094,112934,
shared mem,64,5000,68,25007,112868,
shared mem,64,5000,70,24942,112678,
shared mem,64,5000,72,24875,112556,
shared mem,64,5000,74,24788,112361,
shared mem,64,5000,76,24724,112303,
shared mem,64,5000,78,24681,112114,
shared mem,64,5000,80,24632,112046,
shared mem,256,5000,2,23213,108667,
shared mem,256,5000,4,22891,108658,
shared mem,256,5000,6,22336,109514,
shared mem,256,5000,8,22452,109879,
shared mem,256,5000,10,22508,109142,
shared mem,256,5000,12,25020,112294,
shared mem,256,5000,14,25336,113512,
shared mem,256,5000,16,25012,113100,
shared mem,256,5000,18,24757,112297,
shared mem,256,5000,20,24447,112212,
shared mem,256,5000,22,24252,111721,
shared mem,256,5000,24,24086,111427,
shared mem,256,5000,26,24353,111520,
shared mem,256,5000,28,24241,111450,
shared mem,256,5000,30,24142,111384,
shared mem,256,5000,32,23968,111228,
shared mem,256,5000,34,23880,111048,
shared mem,256,5000,36,23819,110867,
shared mem,256,5000,38,23762,110696,
shared mem,256,5000,40,23696,110506,
shared mem,256,5000,42,23670,110408,
shared mem,256,5000,44,23594,110309,
shared mem,256,5000,46,23567,110250,
shared mem,256,5000,48,23528,110213,
shared mem,256,5000,50,23487,110076,
shared mem,256,5000,52,23452,110045,
shared mem,256,5000,54,23422,110003,
shared mem,256,5000,56,23382,109871,
shared mem,256,5000,58,23836,111238,
shared mem,256,5000,60,23894,111378,
shared mem,256,5000,62,23878,111315,
shared mem,256,5000,64,23838,111224,
shared mem,256,5000,66,23799,111172,
shared mem,256,5000,68,23895,111248,
shared mem,256,5000,70,23793,111136,
shared mem,256,5000,72,23765,111192,
shared mem,256,5000,74,23737,111071,
shared mem,256,5000,76,23707,111006,
shared mem,256,5000,78,23677,110923,
shared mem,256,5000,80,23705,110945,
shared mem,1024,5000,2,21898,107365,
shared mem,1024,5000,4,22556,108898,
shared mem,1024,5000,6,22672,108916,
shared mem,1024,5000,8,22599,109445,
shared mem,1024,5000,10,22678,109038,
shared mem,1024,5000,12,22677,109395,
shared mem,1024,5000,14,22600,109337,
shared mem,1024,5000,16,22651,109350,
shared mem,1024,5000,18,22691,109325,
shared mem,1024,5000,20,22967,109769,
shared mem,1024,5000,22,22969,109553,
shared mem,1024,5000,24,24012,111325,
shared mem,1024,5000,26,23935,111597,
shared mem,1024,5000,28,23888,111859,
shared mem,1024,5000,30,23890,111600,
shared mem,1024,5000,32,23844,111744,
shared mem,1024,5000,34,23789,111604,
shared mem,1024,5000,36,23737,111450,
shared mem,1024,5000,38,23718,111347,
shared mem,1024,5000,40,23627,111297,
shared mem,1024,5000,42,23598,111143,
shared mem,1024,5000,44,23580,111145,
shared mem,1024,5000,46,23543,111020,
shared mem,1024,5000,48,23506,111028,
shared mem,1024,5000,50,23479,110921,
shared mem,1024,5000,52,23426,110925,
shared mem,1024,5000,54,23409,110841,
shared mem,1024,5000,56,23392,110771,
shared mem,1024,5000,58,23379,110742,
shared mem,1024,5000,60,23370,110737,
shared mem,1024,5000,62,23362,110683,
shared mem,1024,5000,64,23321,110701,
shared mem,1024,5000,66,23318,110784,
shared mem,1024,5000,68,23316,110731,
shared mem,1024,5000,70,23637,111182,
shared mem,1024,5000,72,23641,111225,
shared mem,1024,5000,74,23922,111556,
shared mem,1024,5000,76,24591,112299,
shared mem,1024,5000,78,25264,112942,
shared mem,1024,5000,80,25939,113592,
shared mem,4096,5000,2,52572,149567,
shared mem,4096,5000,4,51906,149256,
shared mem,4096,5000,6,51431,148810,
shared mem,4096,5000,8,51400,148469,
shared mem,4096,5000,10,51172,147531,
shared mem,4096,5000,12,51847,148931,
shared mem,4096,5000,14,51526,148323,
shared mem,4096,5000,16,51488,148071,
shared mem,4096,5000,18,51475,147529,
shared mem,4096,5000,20,51547,147745,
shared mem,4096,5000,22,51451,147412,
shared mem,4096,5000,24,51368,147466,
shared mem,4096,5000,26,74426,169132,
shared mem,4096,5000,28,70876,166944,
shared mem,4096,5000,30,68393,164728,
shared mem,4096,5000,32,67374,163725,
shared mem,4096,5000,34,66463,162650,
shared mem,4096,5000,36,65571,161815,
shared mem,4096,5000,38,64687,160936,
shared mem,4096,5000,40,64123,160366,
shared mem,4096,5000,42,63465,159626,
shared mem,4096,5000,44,62894,158934,
shared mem,4096,5000,46,62321,158380,
shared mem,4096,5000,48,61858,157909,
shared mem,4096,5000,50,61438,157492,
shared mem,4096,5000,52,61005,157029,
shared mem,4096,5000,54,60660,156651,
shared mem,4096,5000,56,60298,156249,
shared mem,4096,5000,58,60098,156064,
shared mem,4096,5000,60,58907,154878,
shared mem,4096,5000,62,58119,154156,
shared mem,4096,5000,64,57938,153909,
shared mem,4096,5000,66,57708,153673,
shared mem,4096,5000,68,57536,153475,
shared mem,4096,5000,70,57347,153265,
shared mem,4096,5000,72,57183,153005,
shared mem,4096,5000,74,57051,152867,
shared mem,4096,5000,76,56895,152634,
shared mem,4096,5000,78,56765,152522,
shared mem,4096,5000,80,56650,152322,
shared mem,16384,5000,2,96538,216481,
shared mem,16384,5000,4,96632,217642,
shared mem,16384,5000,6,95340,216363,
shared mem,16384,5000,8,94983,215414,
shared mem,16384,5000,10,95425,216369,
shared mem,16384,5000,12,91809,213083,
shared mem,16384,5000,14,91932,213128,
shared mem,16384,5000,16,92736,214094,
shared mem,16384,5000,18,92830,214236,
shared mem,16384,5000,20,92825,214665,
shared mem,16384,5000,22,93349,215115,
shared mem,16384,5000,24,93786,215487,
shared mem,16384,5000,26,94011,215716,
shared mem,16384,5000,28,93856,215851,
shared mem,16384,5000,30,93736,215998,
shared mem,16384,5000,32,93818,216636,
shared mem,16384,5000,34,93954,216770,
shared mem,16384,5000,36,92699,215691,
shared mem,16384,5000,38,92157,215094,
shared mem,16384,5000,40,92242,215181,
shared mem,16384,5000,42,92467,215524,
shared mem,16384,5000,44,92436,215361,
shared mem,16384,5000,46,92546,215329,
shared mem,16384,5000,48,92803,215433,
shared mem,16384,5000,50,92831,215407,
