mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,1000,2,23465,67553,
shared mem,4,1000,4,21866,61868,
shared mem,4,1000,6,19631,57994,
shared mem,4,1000,8,20550,56937,
shared mem,4,1000,10,18631,54536,
shared mem,4,1000,12,17908,53507,
shared mem,4,1000,14,18169,53257,
shared mem,4,1000,16,18353,53086,
shared mem,4,1000,18,18445,52873,
shared mem,4,1000,20,18558,52718,
shared mem,4,1000,22,18612,52457,
shared mem,4,1000,24,18687,52356,
shared mem,4,1000,26,18725,52219,
shared mem,4,1000,28,18757,52085,
shared mem,4,1000,30,18775,51980,
shared mem,4,1000,32,18812,51947,
shared mem,4,1000,34,18838,51835,
shared mem,4,1000,36,18859,51724,
shared mem,4,1000,38,18882,51669,
shared mem,4,1000,40,18912,51628,
shared mem,4,1000,42,18923,51539,
shared mem,4,1000,44,18937,51469,
shared mem,4,1000,46,19024,51492,
shared mem,4,1000,48,18658,51173,
shared mem,4,1000,50,18638,51138,
shared mem,4,1000,52,18667,51084,
shared mem,4,1000,54,18706,51116,
shared mem,4,1000,56,18724,51088,
shared mem,4,1000,58,18742,51083,
shared mem,4,1000,60,18765,51033,
shared mem,4,1000,62,18783,51035,
shared mem,4,1000,64,18836,51037,
shared mem,4,1000,66,18844,51032,
shared mem,4,1000,68,18864,51001,
shared mem,4,1000,70,18884,50999,
shared mem,4,1000,72,18892,50976,
shared mem,4,1000,74,18905,50953,
shared mem,4,1000,76,18946,50952,
shared mem,4,1000,78,18953,50949,
shared mem,4,1000,80,18962,50938,
shared mem,16,1000,2,19293,49895,
shared mem,16,1000,4,19250,51202,
shared mem,16,1000,6,20926,55125,
shared mem,16,1000,8,20032,57967,
shared mem,16,1000,10,20275,56942,
shared mem,16,1000,12,20182,56069,
shared mem,16,1000,14,20059,55313,
shared mem,16,1000,16,19956,54703,
shared mem,16,1000,18,19870,54232,
shared mem,16,1000,20,19808,53870,
shared mem,16,1000,22,19757,53557,
shared mem,16,1000,24,19738,53286,
shared mem,16,1000,26,19693,53058,
shared mem,16,1000,28,19665,52921,
shared mem,16,1000,30,19641,52721,
shared mem,16,1000,32,19649,52598,
shared mem,16,1000,34,19624,52462,
shared mem,16,1000,36,19612,52365,
shared mem,16,1000,38,19575,52226,
shared mem,16,1000,40,19569,52204,
shared mem,16,1000,42,19483,52118,
shared mem,16,1000,44,19085,51891,
shared mem,16,1000,46,19060,51835,
shared mem,16,1000,48,19080,51816,
shared mem,16,1000,50,19094,51749,
shared mem,16,1000,52,19092,51678,
shared mem,16,1000,54,19149,51686,
shared mem,16,1000,56,19164,51663,
shared mem,16,1000,58,19169,51631,
shared mem,16,1000,60,19175,51585,
shared mem,16,1000,62,19179,51553,
shared mem,16,1000,64,19193,51544,
shared mem,16,1000,66,19184,51523,
shared mem,16,1000,68,19183,51493,
shared mem,16,1000,70,19196,51485,
shared mem,16,1000,72,19205,51475,
shared mem,16,1000,74,19207,51444,
shared mem,16,1000,76,19221,51424,
shared mem,16,1000,78,19212,51393,
shared mem,16,1000,80,19103,51294,
shared mem,64,1000,2,9729,44077,
shared mem,64,1000,4,14671,47988,
shared mem,64,1000,6,16306,49418,
shared mem,64,1000,8,17123,49735,
shared mem,64,1000,10,17583,50089,
shared mem,64,1000,12,17859,50293,
shared mem,64,1000,14,18014,50345,
shared mem,64,1000,16,18153,50362,
shared mem,64,1000,18,18293,50391,
shared mem,64,1000,20,18390,50408,
shared mem,64,1000,22,18470,50415,
shared mem,64,1000,24,18542,50410,
shared mem,64,1000,26,18602,50428,
shared mem,64,1000,28,18655,50482,
shared mem,64,1000,30,18693,50467,
shared mem,64,1000,32,18750,50493,
shared mem,64,1000,34,18782,50492,
shared mem,64,1000,36,18815,50521,
shared mem,64,1000,38,18587,50279,
shared mem,64,1000,40,18149,49957,
shared mem,64,1000,42,18207,49993,
shared mem,64,1000,44,18286,50083,
shared mem,64,1000,46,18326,50073,
shared mem,64,1000,48,18367,50124,
shared mem,64,1000,50,18394,50119,
