mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,10000,2,106727,274627,
shared mem,4,10000,4,103832,277721,
shared mem,4,10000,6,79167,229986,
shared mem,4,10000,8,71797,208935,
shared mem,4,10000,10,68137,195576,
shared mem,4,10000,12,64708,187031,
shared mem,4,10000,14,62864,180315,
shared mem,4,10000,16,61598,176209,
shared mem,4,10000,18,60516,173577,
shared mem,4,10000,20,61817,173761,
shared mem,4,10000,22,59892,170477,
shared mem,4,10000,24,58965,167791,
shared mem,4,10000,26,58347,165601,
shared mem,4,10000,28,57814,163448,
shared mem,4,10000,30,57314,161751,
shared mem,4,10000,32,56899,160091,
shared mem,4,10000,34,56388,158788,
shared mem,4,10000,36,56038,157566,
shared mem,4,10000,38,55825,156516,
shared mem,4,10000,40,55604,155478,
shared mem,4,10000,42,55406,154666,
shared mem,4,10000,44,55048,153838,
shared mem,4,10000,46,54864,153016,
shared mem,4,10000,48,54661,152306,
shared mem,4,10000,50,54508,151689,
shared mem,4,10000,52,54379,151078,
shared mem,4,10000,54,54142,150455,
shared mem,4,10000,56,53637,149665,
shared mem,4,10000,58,52654,148543,
shared mem,4,10000,60,52685,148209,
shared mem,4,10000,62,52718,147934,
shared mem,4,10000,64,52644,147517,
shared mem,4,10000,66,52513,147218,
shared mem,4,10000,68,52460,146862,
shared mem,4,10000,70,52394,146538,
shared mem,4,10000,72,52373,146301,
shared mem,4,10000,74,52340,146010,
shared mem,4,10000,76,52281,145755,
shared mem,4,10000,78,52246,145513,
shared mem,4,10000,80,52207,145297,
shared mem,16,10000,2,50134,134218,
shared mem,16,10000,4,51622,136001,
shared mem,16,10000,6,51693,136715,
shared mem,16,10000,8,51279,136835,
shared mem,16,10000,10,51285,136435,
shared mem,16,10000,12,51098,136448,
shared mem,16,10000,14,49605,135092,
shared mem,16,10000,16,46721,132990,
shared mem,16,10000,18,46851,133444,
shared mem,16,10000,20,47336,134096,
shared mem,16,10000,22,47672,134304,
shared mem,16,10000,24,48073,134609,
shared mem,16,10000,26,48253,134920,
shared mem,16,10000,28,48503,135097,
shared mem,16,10000,30,48681,135249,
shared mem,16,10000,32,48766,135176,
shared mem,16,10000,34,48859,135271,
shared mem,16,10000,36,48945,135352,
shared mem,16,10000,38,48987,135411,
shared mem,16,10000,40,49067,135430,
shared mem,16,10000,42,49168,135554,
shared mem,16,10000,44,49264,135604,
shared mem,16,10000,46,49349,135707,
shared mem,16,10000,48,49427,135789,
shared mem,16,10000,50,49422,135810,
shared mem,16,10000,52,49048,135400,
shared mem,16,10000,54,48155,134711,
shared mem,16,10000,56,48167,134798,
shared mem,16,10000,58,48255,134935,
shared mem,16,10000,60,48289,135009,
shared mem,16,10000,62,48382,135179,
shared mem,16,10000,64,48450,135179,
shared mem,16,10000,66,48537,135269,
shared mem,16,10000,68,48616,135285,
shared mem,16,10000,70,48626,135319,
shared mem,16,10000,72,48731,135364,
shared mem,16,10000,74,48799,135434,
shared mem,16,10000,76,48853,135433,
shared mem,16,10000,78,48892,135497,
shared mem,16,10000,80,48970,135594,
shared mem,64,10000,2,51027,137536,
shared mem,64,10000,4,51721,136860,
shared mem,64,10000,6,51957,137472,
shared mem,64,10000,8,51658,137352,
shared mem,64,10000,10,49293,136753,
