mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,1000,2,519771,1079715,
pipe,4,1000,4,598632,1138504,
pipe,4,1000,6,551108,1036965,
pipe,4,1000,8,505041,964137,
pipe,4,1000,10,510232,984016,
pipe,4,1000,12,505284,991605,
pipe,4,1000,14,499131,978783,
pipe,4,1000,16,494452,967992,
pipe,4,1000,18,448363,879986,
pipe,4,1000,20,408820,807395,
pipe,4,1000,22,376805,747568,
pipe,4,1000,24,353276,702806,
pipe,4,1000,26,330319,661543,
pipe,4,1000,28,321251,635844,
pipe,4,1000,30,304579,604625,
pipe,4,1000,32,292177,579062,
pipe,4,1000,34,278993,556362,
pipe,4,1000,36,268910,536600,
pipe,4,1000,38,257526,515630,
pipe,4,1000,40,247082,496516,
pipe,4,1000,42,237783,479012,
pipe,4,1000,44,229091,463049,
pipe,4,1000,46,221372,448611,
pipe,4,1000,48,214302,435748,
pipe,4,1000,50,207646,423714,
pipe,4,1000,52,201613,412500,
pipe,4,1000,54,195880,402430,
pipe,4,1000,56,190752,393719,
pipe,4,1000,58,185869,384648,
pipe,4,1000,60,181222,376074,
pipe,4,1000,62,176967,367885,
pipe,4,1000,64,172822,360280,
pipe,4,1000,66,169060,353166,
pipe,4,1000,68,165511,346783,
pipe,4,1000,70,162095,340610,
pipe,4,1000,72,158953,334486,
pipe,4,1000,74,155843,328974,
pipe,4,1000,76,153058,323747,
pipe,4,1000,78,150428,318932,
pipe,4,1000,80,147818,314027,
pipe,16,1000,2,48110,135991,
pipe,16,1000,4,46200,130297,
pipe,16,1000,6,47304,132073,
pipe,16,1000,8,47743,130772,
pipe,16,1000,10,47379,129844,
pipe,16,1000,12,47621,128467,
pipe,16,1000,14,47058,128284,
pipe,16,1000,16,47442,128599,
pipe,16,1000,18,53264,141001,
pipe,16,1000,20,55524,144761,
pipe,16,1000,22,59911,149822,
pipe,16,1000,24,66097,157751,
pipe,16,1000,26,71332,164974,
pipe,16,1000,28,75050,169842,
pipe,16,1000,30,78687,175064,
pipe,16,1000,32,81728,178837,
pipe,16,1000,34,81093,178307,
pipe,16,1000,36,80658,178068,
pipe,16,1000,38,80302,177935,
pipe,16,1000,40,79812,177354,
pipe,16,1000,42,79057,177013,
pipe,16,1000,44,78564,176584,
pipe,16,1000,46,78407,176331,
pipe,16,1000,48,77979,175826,
pipe,16,1000,50,77571,175608,
pipe,16,1000,52,77312,175254,
pipe,16,1000,54,77036,174714,
pipe,16,1000,56,76795,174447,
pipe,16,1000,58,76507,174102,
pipe,16,1000,60,76291,173872,
pipe,16,1000,62,76018,173738,
pipe,16,1000,64,75790,173522,
pipe,16,1000,66,75667,173469,
pipe,16,1000,68,75548,173158,
pipe,16,1000,70,75429,172979,
pipe,16,1000,72,74930,172536,
pipe,16,1000,74,74857,172705,
pipe,16,1000,76,74157,172338,
pipe,16,1000,78,73531,171500,
pipe,16,1000,80,72847,170803,
pipe,64,1000,2,49154,152325,
pipe,64,1000,4,67726,168344,
pipe,64,1000,6,60498,158188,
pipe,64,1000,8,56799,153843,
pipe,64,1000,10,56298,152905,
pipe,64,1000,12,54435,151157,
pipe,64,1000,14,53259,150139,
pipe,64,1000,16,52727,149546,
pipe,64,1000,18,51937,148078,
pipe,64,1000,20,51663,147543,
pipe,64,1000,22,51091,146515,
pipe,64,1000,24,50702,146186,
pipe,64,1000,26,50506,145396,
pipe,64,1000,28,50096,144829,
pipe,64,1000,30,50085,144479,
pipe,64,1000,32,49805,144166,
pipe,64,1000,34,49610,143689,
pipe,64,1000,36,49553,143351,
pipe,64,1000,38,49339,142780,
pipe,64,1000,40,49325,142693,
pipe,64,1000,42,49097,142678,
pipe,64,1000,44,48952,142749,
pipe,64,1000,46,48924,142515,
pipe,64,1000,48,48786,142471,
pipe,64,1000,50,48851,142309,
pipe,64,1000,52,48698,142292,
pipe,64,1000,54,48706,142033,
pipe,64,1000,56,48673,142067,
pipe,64,1000,58,48580,141816,
pipe,64,1000,60,48868,142104,
pipe,64,1000,62,51385,145091,
pipe,64,1000,64,53956,148372,
pipe,64,1000,66,54973,149824,
pipe,64,1000,68,54756,149443,
pipe,64,1000,70,54464,149023,
pipe,64,1000,72,54265,148746,
pipe,64,1000,74,54026,148262,
pipe,64,1000,76,53872,148034,
pipe,64,1000,78,53703,147552,
pipe,64,1000,80,53461,147238,
pipe,256,1000,2,47085,132124,
pipe,256,1000,4,45559,133814,
pipe,256,1000,6,45221,132217,
pipe,256,1000,8,46548,134079,
pipe,256,1000,10,46046,133135,
pipe,256,1000,12,46359,134478,
pipe,256,1000,14,46007,133989,
pipe,256,1000,16,45765,134590,
pipe,256,1000,18,45838,134854,
pipe,256,1000,20,45547,134645,
pipe,256,1000,22,45758,134528,
pipe,256,1000,24,45583,134704,
pipe,256,1000,26,45455,134349,
pipe,256,1000,28,45554,134664,
pipe,256,1000,30,45414,134205,
pipe,256,1000,32,45536,134451,
pipe,256,1000,34,45634,134329,
pipe,256,1000,36,45546,134431,
pipe,256,1000,38,45666,134238,
pipe,256,1000,40,45506,134264,
pipe,256,1000,42,45614,134248,
pipe,256,1000,44,45684,134503,
pipe,256,1000,46,45606,134507,
pipe,256,1000,48,45684,134540,
pipe,256,1000,50,45859,135614,
pipe,256,1000,52,49278,139865,
pipe,256,1000,54,52024,143124,
pipe,256,1000,56,53732,145483,
pipe,256,1000,58,53532,145303,
pipe,256,1000,60,53466,145596,
pipe,256,1000,62,53486,145595,
pipe,256,1000,64,53306,145637,
pipe,256,1000,66,53193,145575,
pipe,256,1000,68,52969,145635,
pipe,256,1000,70,52936,145531,
pipe,256,1000,72,52728,145456,
pipe,256,1000,74,52537,145417,
pipe,256,1000,76,52447,145305,
pipe,256,1000,78,52259,145182,
pipe,256,1000,80,52219,145175,
pipe,1024,1000,2,47978,147208,
pipe,1024,1000,4,47848,146246,
pipe,1024,1000,6,48808,144955,
pipe,1024,1000,8,48989,145183,
pipe,1024,1000,10,49533,146012,
pipe,1024,1000,12,49600,145623,
pipe,1024,1000,14,49472,145946,
pipe,1024,1000,16,49622,146058,
pipe,1024,1000,18,49078,145860,
pipe,1024,1000,20,49299,145691,
pipe,1024,1000,22,49399,145646,
pipe,1024,1000,24,49236,145744,
pipe,1024,1000,26,49256,145403,
pipe,1024,1000,28,49050,145332,
pipe,1024,1000,30,49193,145005,
pipe,1024,1000,32,49224,144905,
