mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,5000,2,63,87,
pipe,4,5000,4,52,74,
pipe,4,5000,6,37,59,
pipe,4,5000,8,30,50,
pipe,4,5000,10,26,44,
pipe,4,5000,12,23,41,
pipe,4,5000,14,21,38,
pipe,4,5000,16,19,37,
pipe,4,5000,18,18,35,
pipe,4,5000,20,17,34,
pipe,4,5000,22,17,33,
pipe,4,5000,24,16,32,
pipe,4,5000,26,15,32,
pipe,4,5000,28,15,31,
pipe,4,5000,30,14,31,
pipe,4,5000,32,14,30,
pipe,4,5000,34,14,30,
pipe,4,5000,36,13,29,
pipe,4,5000,38,13,29,
pipe,4,5000,40,13,29,
pipe,4,5000,42,13,28,
pipe,4,5000,44,13,28,
pipe,4,5000,46,12,28,
pipe,4,5000,48,12,28,
pipe,4,5000,50,12,27,
pipe,4,5000,52,12,27,
pipe,4,5000,54,12,27,
pipe,4,5000,56,12,27,
pipe,4,5000,58,12,27,
pipe,4,5000,60,11,26,
pipe,4,5000,62,11,26,
pipe,4,5000,64,11,26,
pipe,4,5000,66,11,26,
pipe,4,5000,68,11,26,
pipe,4,5000,70,11,26,
pipe,4,5000,72,11,26,
pipe,4,5000,74,11,26,
pipe,4,5000,76,11,26,
pipe,4,5000,78,11,25,
pipe,4,5000,80,11,25,
pipe,16,5000,2,9,23,
pipe,16,5000,4,9,22,
pipe,16,5000,6,9,22,
pipe,16,5000,8,9,22,
pipe,16,5000,10,8,22,
pipe,16,5000,12,9,22,
pipe,16,5000,14,9,22,
pipe,16,5000,16,9,22,
pipe,16,5000,18,8,22,
pipe,16,5000,20,8,22,
pipe,16,5000,22,8,22,
pipe,16,5000,24,8,22,
pipe,16,5000,26,8,22,
pipe,16,5000,28,8,22,
pipe,16,5000,30,8,22,
pipe,16,5000,32,8,22,
pipe,16,5000,34,8,22,
pipe,16,5000,36,8,22,
pipe,16,5000,38,8,22,
pipe,16,5000,40,8,22,
pipe,16,5000,42,8,22,
pipe,16,5000,44,8,22,
pipe,16,5000,46,8,22,
pipe,16,5000,48,8,22,
pipe,16,5000,50,8,22,
pipe,16,5000,52,8,22,
pipe,16,5000,54,8,22,
pipe,16,5000,56,8,22,
pipe,16,5000,58,8,22,
pipe,16,5000,60,8,22,
pipe,16,5000,62,8,22,
pipe,16,5000,64,8,22,
pipe,16,5000,66,8,22,
pipe,16,5000,68,8,22,
pipe,16,5000,70,8,22,
pipe,16,5000,72,8,22,
pipe,16,5000,74,8,22,
pipe,16,5000,76,8,22,
pipe,16,5000,78,8,22,
pipe,16,5000,80,8,22,
pipe,64,5000,2,8,24,
pipe,64,5000,4,8,23,
pipe,64,5000,6,8,23,
pipe,64,5000,8,8,22,
pipe,64,5000,10,8,22,
pipe,64,5000,12,8,22,
pipe,64,5000,14,8,22,
pipe,64,5000,16,8,22,
pipe,64,5000,18,8,22,
pipe,64,5000,20,8,22,
pipe,64,5000,22,8,22,
pipe,64,5000,24,8,22,
pipe,64,5000,26,8,22,
pipe,64,5000,28,8,22,
pipe,64,5000,30,8,22,
pipe,64,5000,32,8,22,
pipe,64,5000,34,8,22,
pipe,64,5000,36,8,22,
pipe,64,5000,38,8,22,
pipe,64,5000,40,8,22,
pipe,64,5000,42,8,22,
pipe,64,5000,44,8,22,
pipe,64,5000,46,8,22,
pipe,64,5000,48,8,22,
pipe,64,5000,50,8,22,
pipe,64,5000,52,8,22,
pipe,64,5000,54,8,22,
pipe,64,5000,56,8,22,
pipe,64,5000,58,8,22,
pipe,64,5000,60,8,22,
pipe,64,5000,62,8,22,
pipe,64,5000,64,8,22,
pipe,64,5000,66,8,22,
pipe,64,5000,68,8,22,
pipe,64,5000,70,8,22,
pipe,64,5000,72,8,22,
pipe,64,5000,74,8,22,
pipe,64,5000,76,8,22,
pipe,64,5000,78,8,22,
pipe,64,5000,80,8,22,
pipe,256,5000,2,9,24,
pipe,256,5000,4,9,23,
pipe,256,5000,6,9,23,
pipe,256,5000,8,8,23,
pipe,256,5000,10,8,23,
pipe,256,5000,12,8,23,
pipe,256,5000,14,8,23,
pipe,256,5000,16,8,23,
pipe,256,5000,18,8,23,
pipe,256,5000,20,8,23,
pipe,256,5000,22,8,23,
pipe,256,5000,24,8,23,
pipe,256,5000,26,8,23,
pipe,256,5000,28,8,23,
pipe,256,5000,30,8,23,
pipe,256,5000,32,8,23,
pipe,256,5000,34,8,23,
pipe,256,5000,36,8,23,
pipe,256,5000,38,8,23,
pipe,256,5000,40,8,23,
pipe,256,5000,42,8,23,
pipe,256,5000,44,8,23,
pipe,256,5000,46,8,23,
pipe,256,5000,48,8,23,
pipe,256,5000,50,9,23,
pipe,256,5000,52,9,23,
pipe,256,5000,54,9,23,
pipe,256,5000,56,9,23,
pipe,256,5000,58,9,23,
pipe,256,5000,60,9,23,
pipe,256,5000,62,9,23,
pipe,256,5000,64,9,23,
pipe,256,5000,66,9,23,
pipe,256,5000,68,9,24,
pipe,256,5000,70,9,23,
pipe,256,5000,72,9,24,
pipe,256,5000,74,9,24,
pipe,256,5000,76,9,24,
pipe,256,5000,78,9,24,
pipe,256,5000,80,9,24,
pipe,1024,5000,2,8,24,
pipe,1024,5000,4,9,23,
pipe,1024,5000,6,9,23,
pipe,1024,5000,8,8,23,
pipe,1024,5000,10,9,23,
pipe,1024,5000,12,10,25,
pipe,1024,5000,14,10,26,
pipe,1024,5000,16,9,25,
pipe,1024,5000,18,9,25,
pipe,1024,5000,20,9,25,
pipe,1024,5000,22,9,24,
pipe,1024,5000,24,9,24,
pipe,1024,5000,26,9,24,
pipe,1024,5000,28,9,24,
pipe,1024,5000,30,9,24,
pipe,1024,5000,32,9,24,
pipe,1024,5000,34,9,24,
pipe,1024,5000,36,9,24,
pipe,1024,5000,38,10,25,
pipe,1024,5000,40,10,25,
pipe,1024,5000,42,10,25,
pipe,1024,5000,44,10,25,
pipe,1024,5000,46,10,24,
pipe,1024,5000,48,10,24,
pipe,1024,5000,50,10,24,
pipe,1024,5000,52,9,24,
pipe,1024,5000,54,9,24,
pipe,1024,5000,56,9,24,
pipe,1024,5000,58,9,24,
pipe,1024,5000,60,9,24,
pipe,1024,5000,62,9,24,
pipe,1024,5000,64,9,24,
pipe,1024,5000,66,9,24,
pipe,1024,5000,68,9,24,
pipe,1024,5000,70,9,24,
pipe,1024,5000,72,9,24,
pipe,1024,5000,74,9,24,
pipe,1024,5000,76,9,23,
pipe,1024,5000,78,9,23,
pipe,1024,5000,80,9,23,
pipe,4096,5000,2,8,24,
pipe,4096,5000,4,8,24,
pipe,4096,5000,6,8,24,
pipe,4096,5000,8,8,23,
pipe,4096,5000,10,8,23,
pipe,4096,5000,12,8,23,
pipe,4096,5000,14,8,23,
pipe,4096,5000,16,8,23,
pipe,4096,5000,18,8,23,
pipe,4096,5000,20,8,23,
pipe,4096,5000,22,8,23,
pipe,4096,5000,24,8,23,
pipe,4096,5000,26,8,23,
pipe,4096,5000,28,8,23,
pipe,4096,5000,30,8,23,
pipe,4096,5000,32,8,23,
pipe,4096,5000,34,8,24,
pipe,4096,5000,36,9,25,
pipe,4096,5000,38,9,25,
pipe,4096,5000,40,9,25,
pipe,4096,5000,42,9,25,
pipe,4096,5000,44,9,24,
pipe,4096,5000,46,9,24,
pipe,4096,5000,48,9,24,
pipe,4096,5000,50,9,24,
pipe,4096,5000,52,9,24,
pipe,4096,5000,54,9,24,
pipe,4096,5000,56,9,24,
pipe,4096,5000,58,9,24,
pipe,4096,5000,60,9,24,
pipe,4096,5000,62,9,24,
pipe,4096,5000,64,9,24,
pipe,4096,5000,66,9,24,
pipe,4096,5000,68,9,24,
pipe,4096,5000,70,9,24,
pipe,4096,5000,72,9,24,
pipe,4096,5000,74,9,24,
pipe,4096,5000,76,9,24,
pipe,4096,5000,78,9,24,
pipe,4096,5000,80,8,24,
pipe,16384,5000,2,10,27,
pipe,16384,5000,4,10,26,
pipe,16384,5000,6,10,26,
pipe,16384,5000,8,9,26,
pipe,16384,5000,10,9,26,
pipe,16384,5000,12,9,26,
pipe,16384,5000,14,10,26,
pipe,16384,5000,16,10,26,
pipe,16384,5000,18,10,26,
pipe,16384,5000,20,10,26,
pipe,16384,5000,22,10,27,
pipe,16384,5000,24,11,28,
pipe,16384,5000,26,11,28,
pipe,16384,5000,28,11,28,
pipe,16384,5000,30,11,28,
pipe,16384,5000,32,11,28,
pipe,16384,5000,34,11,28,
pipe,16384,5000,36,11,28,
pipe,16384,5000,38,11,28,
pipe,16384,5000,40,11,28,
pipe,16384,5000,42,11,28,
pipe,16384,5000,44,10,28,
pipe,16384,5000,46,10,28,
pipe,16384,5000,48,10,28,
pipe,16384,5000,50,10,28,
pipe,16384,5000,52,10,27,
pipe,16384,5000,54,10,27,
pipe,16384,5000,56,10,27,
pipe,16384,5000,58,10,27,
pipe,16384,5000,60,10,27,
pipe,16384,5000,62,10,27,
pipe,16384,5000,64,10,27,
pipe,16384,5000,66,10,27,
pipe,16384,5000,68,10,27,
pipe,16384,5000,70,10,27,
pipe,16384,5000,72,10,27,
pipe,16384,5000,74,10,27,
pipe,16384,5000,76,10,27,
pipe,16384,5000,78,10,27,
pipe,16384,5000,80,10,27,
pipe,65536,5000,2,23,47,
pipe,65536,5000,4,24,49,
pipe,65536,5000,6,24,50,
pipe,65536,5000,8,25,52,
pipe,65536,5000,10,26,53,
pipe,65536,5000,12,25,52,
pipe,65536,5000,14,25,52,
pipe,65536,5000,16,25,52,
pipe,65536,5000,18,25,51,
pipe,65536,5000,20,25,51,
pipe,65536,5000,22,24,51,
pipe,65536,5000,24,24,50,
pipe,65536,5000,26,24,50,
pipe,65536,5000,28,24,50,
pipe,65536,5000,30,24,50,
pipe,65536,5000,32,24,50,
pipe,65536,5000,34,24,50,
pipe,65536,5000,36,24,50,
pipe,65536,5000,38,24,49,
pipe,65536,5000,40,24,49,
pipe,65536,5000,42,24,50,
pipe,65536,5000,44,24,50,
pipe,65536,5000,46,25,51,
pipe,65536,5000,48,24,50,
pipe,65536,5000,50,25,51,
pipe,65536,5000,52,25,50,
pipe,65536,5000,54,25,50,
pipe,65536,5000,56,24,50,
pipe,65536,5000,58,24,50,
pipe,65536,5000,60,24,50,
pipe,65536,5000,62,24,50,
pipe,65536,5000,64,24,50,
pipe,65536,5000,66,24,50,
pipe,65536,5000,68,24,50,
pipe,65536,5000,70,24,50,
pipe,65536,5000,72,24,50,
pipe,65536,5000,74,24,50,
pipe,65536,5000,76,24,50,
pipe,65536,5000,78,24,50,
pipe,65536,5000,80,24,50,
pipe,262144,5000,2,125,186,
pipe,262144,5000,4,110,172,
pipe,262144,5000,6,104,165,
pipe,262144,5000,8,102,163,
pipe,262144,5000,10,101,162,
pipe,262144,5000,12,100,160,
pipe,262144,5000,14,98,157,
pipe,262144,5000,16,100,161,
pipe,262144,5000,18,99,160,
pipe,262144,5000,20,98,158,
pipe,262144,5000,22,97,157,
pipe,262144,5000,24,96,155,
