mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,10000,2,274861,671867,
shared mem,4,10000,4,251995,662620,
shared mem,4,10000,6,215681,567401,
shared mem,4,10000,8,187888,498271,
shared mem,4,10000,10,170285,454343,
shared mem,4,10000,12,159196,425365,
shared mem,4,10000,14,151253,404939,
shared mem,4,10000,16,145057,389568,
shared mem,4,10000,18,140539,377608,
shared mem,4,10000,20,136947,367762,
shared mem,4,10000,22,133831,359543,
shared mem,4,10000,24,131394,353043,
shared mem,4,10000,26,128972,347029,
shared mem,4,10000,28,125276,342022,
shared mem,4,10000,30,120751,336470,
shared mem,4,10000,32,119289,332757,
shared mem,4,10000,34,118218,329917,
shared mem,4,10000,36,117227,327085,
shared mem,4,10000,38,116411,324255,
shared mem,4,10000,40,115614,322000,
shared mem,4,10000,42,115168,319978,
shared mem,4,10000,44,114638,318040,
shared mem,4,10000,46,114058,316326,
shared mem,4,10000,48,113475,314610,
shared mem,4,10000,50,112990,313252,
shared mem,4,10000,52,112570,311753,
shared mem,4,10000,54,112108,310534,
shared mem,4,10000,56,111772,309535,
shared mem,4,10000,58,111436,308400,
shared mem,4,10000,60,111098,307377,
shared mem,4,10000,62,110942,306570,
shared mem,4,10000,64,110654,305567,
shared mem,4,10000,66,109633,304321,
shared mem,4,10000,68,107903,302360,
shared mem,4,10000,70,107617,301627,
shared mem,4,10000,72,107430,300908,
shared mem,4,10000,74,107318,300299,
shared mem,4,10000,76,107116,299753,
shared mem,4,10000,78,106942,299105,
shared mem,4,10000,80,106825,298669,
shared mem,16,10000,2,101461,280190,
shared mem,16,10000,4,101871,277305,
shared mem,16,10000,6,102038,277734,
shared mem,16,10000,8,102301,277737,
shared mem,16,10000,10,101742,277248,
shared mem,16,10000,12,101522,276531,
shared mem,16,10000,14,101685,277192,
shared mem,16,10000,16,101696,277147,
shared mem,16,10000,18,101366,276736,
shared mem,16,10000,20,101501,277077,
shared mem,16,10000,22,101436,277718,
shared mem,16,10000,24,97051,274167,
shared mem,16,10000,26,96916,273744,
shared mem,16,10000,28,97212,274263,
shared mem,16,10000,30,97592,274744,
shared mem,16,10000,32,97861,275163,
shared mem,16,10000,34,98081,275080,
shared mem,16,10000,36,98322,275530,
shared mem,16,10000,38,98450,275718,
shared mem,16,10000,40,98854,275869,
shared mem,16,10000,42,99045,276054,
shared mem,16,10000,44,99134,276080,
shared mem,16,10000,46,99208,276079,
shared mem,16,10000,48,99266,276103,
shared mem,16,10000,50,99485,276318,
shared mem,16,10000,52,99604,276359,
shared mem,16,10000,54,99665,276278,
shared mem,16,10000,56,99748,276517,
shared mem,16,10000,58,99746,276463,
shared mem,16,10000,60,99946,276738,
shared mem,16,10000,62,98307,275203,
shared mem,16,10000,64,97540,275087,
shared mem,16,10000,66,97685,275046,
shared mem,16,10000,68,97772,275286,
shared mem,16,10000,70,97863,275296,
shared mem,16,10000,72,97971,275348,
shared mem,16,10000,74,98187,275493,
shared mem,16,10000,76,98267,275594,
shared mem,16,10000,78,98362,275640,
shared mem,16,10000,80,98447,275750,
shared mem,64,10000,2,99646,281958,
shared mem,64,10000,4,101341,283027,
shared mem,64,10000,6,101841,281452,
shared mem,64,10000,8,101552,280777,
shared mem,64,10000,10,101745,280543,
shared mem,64,10000,12,101640,280218,
