mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
pipe,4,10000,2,50300,298052,
pipe,4,10000,4,56500,286296,
pipe,4,10000,6,48847,300606,
pipe,4,10000,8,47264,284047,
pipe,4,10000,10,44504,271480,
pipe,4,10000,12,42591,266963,
pipe,4,10000,14,41186,261842,
pipe,4,10000,16,40136,257157,
pipe,4,10000,18,39393,253947,
pipe,4,10000,20,39663,251274,
pipe,4,10000,22,39290,251055,
pipe,4,10000,24,39965,250447,
pipe,4,10000,26,39314,249187,
pipe,4,10000,28,39085,246656,
pipe,4,10000,30,39088,246371,
pipe,4,10000,32,39681,246486,
pipe,4,10000,34,39302,245737,
pipe,4,10000,36,38880,244548,
pipe,4,10000,38,38513,243463,
pipe,4,10000,40,38260,243032,
pipe,4,10000,42,37902,241841,
pipe,4,10000,44,37664,240879,
pipe,4,10000,46,37149,239739,
pipe,4,10000,48,36961,239156,
pipe,4,10000,50,36815,238564,
pipe,4,10000,52,36539,237840,
pipe,4,10000,54,36298,236718,
pipe,4,10000,56,36153,236684,
pipe,4,10000,58,36748,237347,
pipe,4,10000,60,36365,236525,
pipe,4,10000,62,36036,236119,
pipe,4,10000,64,35903,235603,
pipe,4,10000,66,35673,234990,
pipe,4,10000,68,35298,234593,
pipe,4,10000,70,35209,234016,
pipe,4,10000,72,35445,234867,
pipe,4,10000,74,35248,234391,
pipe,4,10000,76,35729,235006,
pipe,4,10000,78,38240,237658,
pipe,4,10000,80,38768,237671,
pipe,16,10000,2,25271,232379,
pipe,16,10000,4,25624,227928,
pipe,16,10000,6,24875,226765,
pipe,16,10000,8,24527,222139,
pipe,16,10000,10,24537,223907,
pipe,16,10000,12,30146,227002,
pipe,16,10000,14,30548,233749,
pipe,16,10000,16,31136,235540,
pipe,16,10000,18,32105,236264,
pipe,16,10000,20,31486,234404,
pipe,16,10000,22,31499,233273,
pipe,16,10000,24,31637,233682,
pipe,16,10000,26,31721,233825,
pipe,16,10000,28,31533,233778,
pipe,16,10000,30,31384,233104,
pipe,16,10000,32,31051,232305,
pipe,16,10000,34,30654,231923,
pipe,16,10000,36,30706,232092,
pipe,16,10000,38,30253,230842,
pipe,16,10000,40,30379,231119,
pipe,16,10000,42,34673,235372,
pipe,16,10000,44,34571,235581,
pipe,16,10000,46,34576,239799,
pipe,16,10000,48,34464,239421,
pipe,16,10000,50,34218,239329,
pipe,16,10000,52,34016,238497,
pipe,16,10000,54,33999,238308,
pipe,16,10000,56,33770,237499,
pipe,16,10000,58,33725,237634,
pipe,16,10000,60,33446,237287,
pipe,16,10000,62,33333,236773,
pipe,16,10000,64,33133,237565,
pipe,16,10000,66,33055,237347,
pipe,16,10000,68,33568,237400,
pipe,16,10000,70,33444,237231,
pipe,16,10000,72,33699,237241,
pipe,16,10000,74,33638,237569,
pipe,16,10000,76,33673,237841,
pipe,16,10000,78,33519,239565,
pipe,16,10000,80,33489,239762,
pipe,64,10000,2,28558,237770,
pipe,64,10000,4,35443,240734,
pipe,64,10000,6,32723,237170,
pipe,64,10000,8,33161,235706,
pipe,64,10000,10,33965,237344,
pipe,64,10000,12,33279,235970,
pipe,64,10000,14,40340,252369,
pipe,64,10000,16,41025,252305,
pipe,64,10000,18,39820,248895,
pipe,64,10000,20,38421,257420,
pipe,64,10000,22,37887,255344,
pipe,64,10000,24,37162,253535,
pipe,64,10000,26,37404,251695,
pipe,64,10000,28,37025,251741,
pipe,64,10000,30,37197,254671,
pipe,64,10000,32,36859,255063,
pipe,64,10000,34,36578,253251,
pipe,64,10000,36,35739,252009,
pipe,64,10000,38,35978,250849,
pipe,64,10000,40,35817,251125,
pipe,64,10000,42,36015,249787,
pipe,64,10000,44,35950,249868,
pipe,64,10000,46,35659,249396,
pipe,64,10000,48,37537,250126,
pipe,64,10000,50,37323,250831,
pipe,64,10000,52,37117,249908,
pipe,64,10000,54,37539,249973,
pipe,64,10000,56,37238,249164,
pipe,64,10000,58,37414,249262,
pipe,64,10000,60,37500,248892,
pipe,64,10000,62,37585,248862,
pipe,64,10000,64,37963,249101,
pipe,64,10000,66,37838,248989,
pipe,64,10000,68,37499,248706,
pipe,64,10000,70,37560,249107,
pipe,64,10000,72,37539,249395,
pipe,64,10000,74,37168,248779,
pipe,64,10000,76,37193,248552,
pipe,64,10000,78,37005,248010,
pipe,64,10000,80,37249,248328,
pipe,256,10000,2,20557,235343,
pipe,256,10000,4,28057,228983,
pipe,256,10000,6,29449,234501,
pipe,256,10000,8,28415,232286,
pipe,256,10000,10,30843,239541,
pipe,256,10000,12,30855,238940,
pipe,256,10000,14,30982,238705,
pipe,256,10000,16,32068,239035,
pipe,256,10000,18,36747,241826,
pipe,256,10000,20,36808,243469,
pipe,256,10000,22,36942,245650,
pipe,256,10000,24,36976,247679,
pipe,256,10000,26,36627,247113,
pipe,256,10000,28,36150,245731,
pipe,256,10000,30,37761,247302,
pipe,256,10000,32,37579,246921,
pipe,256,10000,34,37809,247138,
pipe,256,10000,36,37943,247591,
pipe,256,10000,38,37562,247031,
pipe,256,10000,40,37025,246494,
pipe,256,10000,42,36985,246314,
pipe,256,10000,44,36963,245811,
pipe,256,10000,46,36224,245181,
pipe,256,10000,48,35931,245078,
pipe,256,10000,50,35529,244737,
pipe,256,10000,52,36816,247392,
pipe,256,10000,54,36904,248190,
pipe,256,10000,56,37013,248190,
pipe,256,10000,58,37072,247842,
pipe,256,10000,60,36355,247508,
pipe,256,10000,62,36158,247341,
pipe,256,10000,64,36100,247411,
pipe,256,10000,66,36236,247325,
pipe,256,10000,68,36033,247468,
pipe,256,10000,70,35975,247650,
pipe,256,10000,72,36301,247682,
pipe,256,10000,74,36212,247657,
pipe,256,10000,76,36143,248496,
pipe,256,10000,78,36038,248314,
pipe,256,10000,80,36172,248484,
pipe,1024,10000,2,32953,246613,
pipe,1024,10000,4,53885,269353,
pipe,1024,10000,6,47130,262897,
pipe,1024,10000,8,45041,263390,
pipe,1024,10000,10,40885,259889,
pipe,1024,10000,12,41445,258188,
pipe,1024,10000,14,40465,258571,
pipe,1024,10000,16,39273,256331,
pipe,1024,10000,18,37727,254624,
pipe,1024,10000,20,38061,255261,
pipe,1024,10000,22,37638,255784,
pipe,1024,10000,24,37511,255299,
pipe,1024,10000,26,37377,255328,
pipe,1024,10000,28,36829,254426,
pipe,1024,10000,30,36731,254822,
pipe,1024,10000,32,37091,255243,
pipe,1024,10000,34,37305,255414,
pipe,1024,10000,36,36894,256852,
pipe,1024,10000,38,36597,257999,
pipe,1024,10000,40,39366,261517,
pipe,1024,10000,42,39264,261754,
pipe,1024,10000,44,38843,260846,
pipe,1024,10000,46,39032,260225,
pipe,1024,10000,48,38610,259653,
pipe,1024,10000,50,38603,259967,
pipe,1024,10000,52,38300,259945,
pipe,1024,10000,54,38288,259660,
pipe,1024,10000,56,38776,259962,
pipe,1024,10000,58,38623,260298,
pipe,1024,10000,60,38614,259731,
pipe,1024,10000,62,39527,260806,
pipe,1024,10000,64,39581,260523,
pipe,1024,10000,66,39266,260723,
pipe,1024,10000,68,39243,260771,
pipe,1024,10000,70,39075,260767,
pipe,1024,10000,72,38862,260717,
pipe,1024,10000,74,38502,260317,
pipe,1024,10000,76,38209,260075,
pipe,1024,10000,78,37800,259385,
pipe,1024,10000,80,37520,258887,
pipe,4096,10000,2,29948,271044,
pipe,4096,10000,4,39997,274309,
pipe,4096,10000,6,43626,287800,
pipe,4096,10000,8,41516,282529,
pipe,4096,10000,10,40986,284827,
pipe,4096,10000,12,39414,279801,
pipe,4096,10000,14,39258,278862,
pipe,4096,10000,16,38801,277659,
pipe,4096,10000,18,38359,281025,
pipe,4096,10000,20,38249,279408,
pipe,4096,10000,22,38081,282050,
pipe,4096,10000,24,37832,281484,
pipe,4096,10000,26,37354,280571,
pipe,4096,10000,28,37219,281596,
pipe,4096,10000,30,37157,281870,
pipe,4096,10000,32,36889,280666,
pipe,4096,10000,34,36863,280829,
pipe,4096,10000,36,36607,280154,
pipe,4096,10000,38,36470,280186,
pipe,4096,10000,40,36388,278402,
pipe,4096,10000,42,36124,277739,
pipe,4096,10000,44,36136,277303,
pipe,4096,10000,46,36227,280224,
pipe,4096,10000,48,36412,280951,
pipe,4096,10000,50,36362,280615,
pipe,4096,10000,52,36503,280732,
pipe,4096,10000,54,37029,280646,
pipe,4096,10000,56,37260,281215,
pipe,4096,10000,58,37574,280621,
pipe,4096,10000,60,37134,280922,
pipe,4096,10000,62,36922,280057,
pipe,4096,10000,64,37224,279788,
pipe,4096,10000,66,37385,279397,
pipe,4096,10000,68,37826,279349,
pipe,4096,10000,70,37727,279236,
pipe,4096,10000,72,38605,278797,
pipe,4096,10000,74,38591,279686,
pipe,4096,10000,76,38566,279258,
pipe,4096,10000,78,38457,278769,
pipe,4096,10000,80,38312,278200,
pipe,16384,10000,2,80594,314904,
pipe,16384,10000,4,66678,302168,
pipe,16384,10000,6,62955,309579,
pipe,16384,10000,8,61426,307196,
pipe,16384,10000,10,61076,310506,
pipe,16384,10000,12,59424,310750,
pipe,16384,10000,14,58478,307496,
pipe,16384,10000,16,60442,305725,
pipe,16384,10000,18,60585,306031,
pipe,16384,10000,20,61845,308179,
pipe,16384,10000,22,62090,308784,
pipe,16384,10000,24,62382,309238,
pipe,16384,10000,26,61893,310996,
pipe,16384,10000,28,61455,312104,
pipe,16384,10000,30,60931,313448,
pipe,16384,10000,32,61030,313889,
pipe,16384,10000,34,61417,318639,
pipe,16384,10000,36,61581,318476,
pipe,16384,10000,38,62136,319293,
pipe,16384,10000,40,62856,319688,
pipe,16384,10000,42,64793,321228,
pipe,16384,10000,44,64434,320616,
pipe,16384,10000,46,67024,323600,
pipe,16384,10000,48,66716,323101,
pipe,16384,10000,50,66168,322494,
pipe,16384,10000,52,65645,321586,
pipe,16384,10000,54,65476,322969,
pipe,16384,10000,56,65144,323088,
pipe,16384,10000,58,65224,322728,
pipe,16384,10000,60,65391,324654,
pipe,16384,10000,62,65379,324311,
pipe,16384,10000,64,65449,324163,
pipe,16384,10000,66,65290,323821,
pipe,16384,10000,68,65168,323410,
pipe,16384,10000,70,64862,323229,
pipe,16384,10000,72,65035,323053,
pipe,16384,10000,74,65170,322704,
pipe,16384,10000,76,65054,324844,
pipe,16384,10000,78,65016,324521,
pipe,16384,10000,80,64720,324058,
pipe,65536,10000,2,123912,413977,
pipe,65536,10000,4,118431,452037,
pipe,65536,10000,6,115467,455054,
pipe,65536,10000,8,118448,463533,
pipe,65536,10000,10,120143,460145,
pipe,65536,10000,12,120049,460090,
pipe,65536,10000,14,117834,454622,
pipe,65536,10000,16,116808,453948,
pipe,65536,10000,18,118036,454732,
pipe,65536,10000,20,117935,453411,
pipe,65536,10000,22,119859,455667,
pipe,65536,10000,24,119345,455421,
pipe,65536,10000,26,118146,454543,
pipe,65536,10000,28,118249,455134,
pipe,65536,10000,30,120360,456535,
pipe,65536,10000,32,120837,462259,
pipe,65536,10000,34,121256,466396,
pipe,65536,10000,36,120810,465646,
pipe,65536,10000,38,120210,464477,
pipe,65536,10000,40,121979,465032,
pipe,65536,10000,42,121138,463124,
