mechanism, data size, buffer/package size, how many reps for avg, Transfer time, Overall time
shared mem,4,10000,2,31324,124777,
shared mem,4,10000,4,28389,136609,
shared mem,4,10000,6,32793,135140,
shared mem,4,10000,8,33707,127030,
shared mem,4,10000,10,34406,122252,
shared mem,4,10000,12,35194,119024,
shared mem,4,10000,14,35440,116283,
shared mem,4,10000,16,35615,114005,
shared mem,4,10000,18,35794,112407,
shared mem,4,10000,20,35979,111018,
shared mem,4,10000,22,36063,109925,
shared mem,4,10000,24,36170,108982,
shared mem,4,10000,26,36278,108260,
shared mem,4,10000,28,36341,107730,
shared mem,4,10000,30,36410,107159,
shared mem,4,10000,32,36404,106563,
shared mem,4,10000,34,36463,106070,
shared mem,4,10000,36,36452,105733,
shared mem,4,10000,38,36461,105361,
shared mem,4,10000,40,36181,104981,
shared mem,4,10000,42,35413,104358,
shared mem,4,10000,44,35409,104103,
shared mem,4,10000,46,35558,103956,
shared mem,4,10000,48,35588,103713,
shared mem,4,10000,50,35635,103508,
shared mem,4,10000,52,35714,103437,
shared mem,4,10000,54,35717,103226,
shared mem,4,10000,56,35758,103062,
shared mem,4,10000,58,35842,102921,
shared mem,4,10000,60,35858,102785,
shared mem,4,10000,62,35905,102651,
shared mem,4,10000,64,35939,102523,
shared mem,4,10000,66,35968,102373,
shared mem,4,10000,68,35962,102284,
shared mem,4,10000,70,35979,102180,
shared mem,4,10000,72,36009,102137,
shared mem,4,10000,74,36012,101991,
shared mem,4,10000,76,36040,101930,
shared mem,4,10000,78,36119,101977,
shared mem,4,10000,80,35659,101484,
shared mem,16,10000,2,26245,93392,
shared mem,16,10000,4,31268,96819,
shared mem,16,10000,6,33293,98026,
shared mem,16,10000,8,33966,98206,
shared mem,16,10000,10,34499,98466,
shared mem,16,10000,12,34901,98925,
shared mem,16,10000,14,35230,99045,
shared mem,16,10000,16,35413,99321,
shared mem,16,10000,18,35681,99253,
shared mem,16,10000,20,35760,99285,
shared mem,16,10000,22,35931,99204,
shared mem,16,10000,24,36045,99304,
shared mem,16,10000,26,36075,99146,
shared mem,16,10000,28,36087,99096,
shared mem,16,10000,30,36165,99106,
shared mem,16,10000,32,36187,99108,
shared mem,16,10000,34,36247,99027,
shared mem,16,10000,36,36311,99568,
shared mem,16,10000,38,35344,98790,
shared mem,16,10000,40,34825,98412,
shared mem,16,10000,42,34952,98482,
shared mem,16,10000,44,35052,98583,
shared mem,16,10000,46,35172,98611,
shared mem,16,10000,48,35271,98678,
shared mem,16,10000,50,35336,98621,
shared mem,16,10000,52,35373,98745,
shared mem,16,10000,54,35444,98705,
shared mem,16,10000,56,35474,98751,
shared mem,16,10000,58,35522,98687,
shared mem,16,10000,60,35562,98734,
shared mem,16,10000,62,35596,98744,
shared mem,16,10000,64,35647,98817,
shared mem,16,10000,66,35696,98774,
shared mem,16,10000,68,35758,98816,
shared mem,16,10000,70,35796,98837,
shared mem,16,10000,72,35819,98872,
shared mem,16,10000,74,35837,98837,
shared mem,16,10000,76,35637,98646,
shared mem,16,10000,78,35173,98262,
shared mem,16,10000,80,35171,98289,
shared mem,64,10000,2,37929,99748,
shared mem,64,10000,4,37016,99847,
shared mem,64,10000,6,36868,99871,
shared mem,64,10000,8,36734,99793,
shared mem,64,10000,10,36720,99404,
shared mem,64,10000,12,37062,99539,
shared mem,64,10000,14,36971,99575,
shared mem,64,10000,16,36900,99520,
shared mem,64,10000,18,36856,99252,
shared mem,64,10000,20,36854,99136,
shared mem,64,10000,22,36796,99109,
shared mem,64,10000,24,36712,99115,
shared mem,64,10000,26,36660,99082,
shared mem,64,10000,28,36649,98987,
shared mem,64,10000,30,36691,99008,
shared mem,64,10000,32,36753,99075,
shared mem,64,10000,34,36828,99194,
shared mem,64,10000,36,35848,98406,
shared mem,64,10000,38,35273,97877,
shared mem,64,10000,40,35368,98002,
shared mem,64,10000,42,35437,97977,
shared mem,64,10000,44,35507,97987,
shared mem,64,10000,46,35588,98043,
shared mem,64,10000,48,35665,98189,
shared mem,64,10000,50,35703,98196,
shared mem,64,10000,52,35758,98225,
shared mem,64,10000,54,35812,98243,
shared mem,64,10000,56,35837,98295,
shared mem,64,10000,58,35853,98326,
shared mem,64,10000,60,35896,98338,
shared mem,64,10000,62,35921,98354,
shared mem,64,10000,64,35943,98368,
shared mem,64,10000,66,35964,98414,
shared mem,64,10000,68,35986,98412,
shared mem,64,10000,70,36006,98411,
shared mem,64,10000,72,36043,98485,
shared mem,64,10000,74,35858,98322,
shared mem,64,10000,76,35367,97901,
shared mem,64,10000,78,35346,97941,
shared mem,64,10000,80,35401,98019,
shared mem,256,10000,2,37894,100418,
shared mem,256,10000,4,37172,99461,
shared mem,256,10000,6,37679,100148,
shared mem,256,10000,8,37410,100058,
shared mem,256,10000,10,37422,99964,
shared mem,256,10000,12,37328,99851,
shared mem,256,10000,14,37229,99762,
shared mem,256,10000,16,37251,99946,
shared mem,256,10000,18,37131,99814,
shared mem,256,10000,20,37110,99777,
shared mem,256,10000,22,37123,99638,
shared mem,256,10000,24,37041,99573,
shared mem,256,10000,26,36964,99489,
shared mem,256,10000,28,36949,99433,
shared mem,256,10000,30,36917,99383,
shared mem,256,10000,32,36907,103369,
shared mem,256,10000,34,35762,102439,
shared mem,256,10000,36,35150,101863,
shared mem,256,10000,38,35242,101741,
shared mem,256,10000,40,35355,101786,
shared mem,256,10000,42,35443,101666,
shared mem,256,10000,44,35528,101510,
shared mem,256,10000,46,35677,101429,
shared mem,256,10000,48,35714,101364,
shared mem,256,10000,50,35743,101264,
shared mem,256,10000,52,35790,101160,
shared mem,256,10000,54,35861,101094,
shared mem,256,10000,56,35926,101076,
shared mem,256,10000,58,35942,101003,
shared mem,256,10000,60,35965,100953,
shared mem,256,10000,62,35959,100811,
shared mem,256,10000,64,36025,100818,
shared mem,256,10000,66,36053,100778,
shared mem,256,10000,68,36075,100758,
shared mem,256,10000,70,35822,100473,
shared mem,256,10000,72,35313,99986,
shared mem,256,10000,74,35314,99973,
shared mem,256,10000,76,35367,99955,
shared mem,256,10000,78,35404,99901,
shared mem,256,10000,80,35458,100003,
shared mem,1024,10000,2,36892,104491,
shared mem,1024,10000,4,37100,102901,
shared mem,1024,10000,6,37329,102202,
shared mem,1024,10000,8,37533,102138,
shared mem,1024,10000,10,37561,101796,
shared mem,1024,10000,12,37495,101603,
shared mem,1024,10000,14,37429,101470,
shared mem,1024,10000,16,37486,102035,
shared mem,1024,10000,18,37575,103651,
shared mem,1024,10000,20,37613,104361,
shared mem,1024,10000,22,37633,104577,
shared mem,1024,10000,24,37678,104728,
shared mem,1024,10000,26,37657,105178,
shared mem,1024,10000,28,36290,104327,
shared mem,1024,10000,30,35553,103760,
shared mem,1024,10000,32,35674,103855,
shared mem,1024,10000,34,35889,104032,
shared mem,1024,10000,36,36000,104097,
shared mem,1024,10000,38,36062,104104,
shared mem,1024,10000,40,36193,104194,
shared mem,1024,10000,42,36240,104231,
shared mem,1024,10000,44,36273,104244,
shared mem,1024,10000,46,36370,104342,
shared mem,1024,10000,48,36400,104344,
shared mem,1024,10000,50,36458,104438,
shared mem,1024,10000,52,36477,104401,
shared mem,1024,10000,54,36490,104381,
shared mem,1024,10000,56,36527,104366,
shared mem,1024,10000,58,36536,104377,
shared mem,1024,10000,60,36580,104391,
shared mem,1024,10000,62,36607,104503,
shared mem,1024,10000,64,36026,103932,
shared mem,1024,10000,66,35699,103708,
shared mem,1024,10000,68,35760,103769,
shared mem,1024,10000,70,35806,103786,
shared mem,1024,10000,72,35844,103880,
shared mem,1024,10000,74,35898,103913,
shared mem,1024,10000,76,35929,103920,
shared mem,1024,10000,78,35953,103931,
shared mem,1024,10000,80,36031,103963,
shared mem,4096,10000,2,38439,112415,
shared mem,4096,10000,4,38595,112284,
shared mem,4096,10000,6,38068,111613,
shared mem,4096,10000,8,37888,111169,
shared mem,4096,10000,10,37676,110498,
shared mem,4096,10000,12,37714,110536,
shared mem,4096,10000,14,37580,110578,
shared mem,4096,10000,16,37527,110596,
shared mem,4096,10000,18,42703,116036,
shared mem,4096,10000,20,42248,117295,
shared mem,4096,10000,22,40706,115942,
shared mem,4096,10000,24,40552,115605,
shared mem,4096,10000,26,40326,115132,
shared mem,4096,10000,28,40356,115081,
shared mem,4096,10000,30,40372,114929,
shared mem,4096,10000,32,40211,114678,
shared mem,4096,10000,34,40028,114419,
shared mem,4096,10000,36,39883,114185,
shared mem,4096,10000,38,39738,113988,
shared mem,4096,10000,40,39664,113818,
shared mem,4096,10000,42,39570,113541,
shared mem,4096,10000,44,39633,113542,
shared mem,4096,10000,46,39507,113498,
shared mem,4096,10000,48,39395,113397,
shared mem,4096,10000,50,39313,113264,
shared mem,4096,10000,52,39037,113012,
shared mem,4096,10000,54,38254,112302,
shared mem,4096,10000,56,38269,112303,
shared mem,4096,10000,58,38246,112311,
shared mem,4096,10000,60,38220,112206,
shared mem,4096,10000,62,38198,112083,
shared mem,4096,10000,64,38215,112072,
shared mem,4096,10000,66,38183,111999,
shared mem,4096,10000,68,38153,111958,
shared mem,4096,10000,70,38129,111944,
shared mem,4096,10000,72,38105,111876,
shared mem,4096,10000,74,38150,111838,
shared mem,4096,10000,76,38142,111835,
shared mem,4096,10000,78,38110,111750,
shared mem,4096,10000,80,38087,111717,
shared mem,16384,10000,2,52448,145453,
shared mem,16384,10000,4,50853,141303,
shared mem,16384,10000,6,46777,138563,
shared mem,16384,10000,8,42815,134924,
shared mem,16384,10000,10,43604,136298,
shared mem,16384,10000,12,44233,136195,
shared mem,16384,10000,14,45253,136525,
shared mem,16384,10000,16,45662,136868,
shared mem,16384,10000,18,46055,136860,
shared mem,16384,10000,20,46333,137087,
shared mem,16384,10000,22,46810,137394,
shared mem,16384,10000,24,47069,137591,
shared mem,16384,10000,26,47288,137624,
shared mem,16384,10000,28,47301,137674,
shared mem,16384,10000,30,47560,137769,
shared mem,16384,10000,32,47718,137891,
shared mem,16384,10000,34,51178,141924,
shared mem,16384,10000,36,50753,141686,
shared mem,16384,10000,38,50584,141443,
shared mem,16384,10000,40,50521,141237,
shared mem,16384,10000,42,50518,141354,
shared mem,16384,10000,44,50430,141165,
shared mem,16384,10000,46,50421,141113,
shared mem,16384,10000,48,50333,140942,
shared mem,16384,10000,50,50140,140778,
shared mem,16384,10000,52,50004,140532,
shared mem,16384,10000,54,49800,140146,
shared mem,16384,10000,56,49641,139785,
shared mem,16384,10000,58,49571,139545,
shared mem,16384,10000,60,49529,141934,
shared mem,16384,10000,62,50078,142919,
shared mem,16384,10000,64,49626,142356,
shared mem,16384,10000,66,49541,142103,
shared mem,16384,10000,68,49482,141812,
shared mem,16384,10000,70,49368,141444,
shared mem,16384,10000,72,49303,141177,
shared mem,16384,10000,74,49293,141006,
shared mem,16384,10000,76,49268,140753,
shared mem,16384,10000,78,49234,140559,
shared mem,16384,10000,80,49212,140397,
shared mem,65536,10000,2,82845,233599,
shared mem,65536,10000,4,83570,233160,
shared mem,65536,10000,6,93302,253998,
shared mem,65536,10000,8,93526,253400,
shared mem,65536,10000,10,93310,253884,
shared mem,65536,10000,12,88956,248933,
shared mem,65536,10000,14,85759,245420,
shared mem,65536,10000,16,83814,243499,
shared mem,65536,10000,18,82011,241786,
shared mem,65536,10000,20,80835,241022,
shared mem,65536,10000,22,80723,240971,
shared mem,65536,10000,24,80618,241373,
shared mem,65536,10000,26,82050,243848,
shared mem,65536,10000,28,81205,243096,
shared mem,65536,10000,30,80230,241682,
shared mem,65536,10000,32,79505,241248,
shared mem,65536,10000,34,78893,240881,
shared mem,65536,10000,36,78529,240625,
shared mem,65536,10000,38,82232,244484,
shared mem,65536,10000,40,82229,244268,
shared mem,65536,10000,42,82100,244513,
shared mem,65536,10000,44,81566,243704,
shared mem,65536,10000,46,81060,243061,
shared mem,65536,10000,48,80596,242411,
shared mem,65536,10000,50,80029,241700,
shared mem,65536,10000,52,79652,241111,
shared mem,65536,10000,54,79628,240995,
shared mem,65536,10000,56,80044,241739,
shared mem,65536,10000,58,80862,242985,
shared mem,65536,10000,60,80677,242691,
shared mem,65536,10000,62,80180,241989,
shared mem,65536,10000,64,79757,241304,
shared mem,65536,10000,66,79378,240827,
shared mem,65536,10000,68,79067,240385,
shared mem,65536,10000,70,78786,240056,
shared mem,65536,10000,72,79147,240304,
shared mem,65536,10000,74,80051,241277,
shared mem,65536,10000,76,79648,240774,
shared mem,65536,10000,78,79358,240312,
shared mem,65536,10000,80,79059,239860,
shared mem,262144,10000,2,237435,675605,
shared mem,262144,10000,4,246636,678292,
shared mem,262144,10000,6,249443,677477,
shared mem,262144,10000,8,304488,730057,
shared mem,262144,10000,10,304032,728937,
shared mem,262144,10000,12,297445,722067,
shared mem,262144,10000,14,295690,726448,
shared mem,262144,10000,16,294594,726410,
shared mem,262144,10000,18,292657,722383,
shared mem,262144,10000,20,289691,719097,
shared mem,262144,10000,22,288693,718790,
shared mem,262144,10000,24,286034,715102,
shared mem,262144,10000,26,287738,717386,
shared mem,262144,10000,28,287130,716850,
shared mem,262144,10000,30,287684,715935,
shared mem,262144,10000,32,288050,716627,
shared mem,262144,10000,34,286654,715169,
shared mem,262144,10000,36,284117,717001,
shared mem,262144,10000,38,286850,720947,
shared mem,262144,10000,40,284964,717652,
shared mem,262144,10000,42,284203,715764,
shared mem,262144,10000,44,284479,716248,
shared mem,262144,10000,46,283048,713851,
shared mem,262144,10000,48,283954,715010,
shared mem,262144,10000,50,283116,713201,
shared mem,262144,10000,52,282037,711119,
shared mem,262144,10000,54,282000,714518,
shared mem,262144,10000,56,282333,715032,
shared mem,262144,10000,58,281488,713132,
shared mem,262144,10000,60,282089,713627,
shared mem,262144,10000,62,281599,712838,
shared mem,262144,10000,64,280165,710964,
shared mem,262144,10000,66,281709,713128,
shared mem,262144,10000,68,281006,711593,
shared mem,262144,10000,70,280380,710722,
shared mem,262144,10000,72,280027,710771,
shared mem,262144,10000,74,279379,709712,
shared mem,262144,10000,76,280157,709975,
shared mem,262144,10000,78,280006,709589,
shared mem,262144,10000,80,279134,708052,
shared mem,524288,10000,2,476705,1333727,
shared mem,524288,10000,4,494261,1332665,
shared mem,524288,10000,6,479871,1288768,
shared mem,524288,10000,8,468886,1269656,
shared mem,524288,10000,10,479539,1276918,
shared mem,524288,10000,12,488773,1279450,
shared mem,524288,10000,14,489810,1276906,
shared mem,524288,10000,16,491876,1273534,
shared mem,524288,10000,18,498506,1278811,
shared mem,524288,10000,20,495571,1274161,
shared mem,524288,10000,22,493572,1270626,
shared mem,524288,10000,24,500186,1277245,
shared mem,524288,10000,26,501036,1278089,
shared mem,524288,10000,28,498930,1275819,
shared mem,524288,10000,30,496093,1273413,
shared mem,524288,10000,32,499287,1278470,
shared mem,524288,10000,34,496455,1274604,
shared mem,524288,10000,36,494258,1272694,
shared mem,524288,10000,38,493236,1271251,
shared mem,524288,10000,40,500097,1279339,
shared mem,524288,10000,42,499613,1277752,
shared mem,524288,10000,44,501857,1279943,
shared mem,524288,10000,46,500814,1289876,
shared mem,524288,10000,48,499189,1289231,
shared mem,524288,10000,50,497565,1286967,
shared mem,524288,10000,52,501813,1291238,
shared mem,524288,10000,54,499640,1290491,
shared mem,524288,10000,56,498118,1288050,
shared mem,524288,10000,58,498821,1288364,
shared mem,524288,10000,60,497916,1286694,
shared mem,524288,10000,62,497309,1285584,
shared mem,524288,10000,64,496986,1284911,
shared mem,524288,10000,66,495979,1283135,
shared mem,524288,10000,68,495255,1281876,
shared mem,524288,10000,70,495398,1281974,
shared mem,524288,10000,72,494474,1280876,
shared mem,524288,10000,74,493294,1278521,
shared mem,524288,10000,76,493429,1278218,
shared mem,524288,10000,78,494818,1279863,
shared mem,524288,10000,80,494246,1279626,
shared mem,1048576,10000,2,1013745,2483055,
shared mem,1048576,10000,4,954897,2401682,
shared mem,1048576,10000,6,933683,2369239,
shared mem,1048576,10000,8,902173,2331894,
shared mem,1048576,10000,10,886171,2314401,
shared mem,1048576,10000,12,879911,2305423,
shared mem,1048576,10000,14,886874,2313043,
shared mem,1048576,10000,16,881785,2307675,
shared mem,1048576,10000,18,880039,2305124,
shared mem,1048576,10000,20,874768,2298964,
shared mem,1048576,10000,22,880925,2309798,
