mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,1572864,16,10,23967,
pipe,1572864,64,1,4362,
pipe,1572864,64,2,4923,
pipe,1572864,64,3,4669,
pipe,1572864,64,4,4383,
pipe,1572864,64,5,4702,
pipe,1572864,64,6,4515,
pipe,1572864,64,7,4735,
pipe,1572864,64,8,4721,
pipe,1572864,64,9,4342,
pipe,1572864,64,10,4736,
pipe,1572864,256,1,1422,
pipe,1572864,256,2,1958,
pipe,1572864,256,3,1672,
pipe,1572864,256,4,1690,
pipe,1572864,256,5,1489,
pipe,1572864,256,6,1684,
pipe,1572864,256,7,1428,
pipe,1572864,256,8,1398,
pipe,1572864,256,9,1539,
pipe,1572864,256,10,1761,
pipe,1572864,1024,1,1015,
pipe,1572864,1024,2,1046,
pipe,1572864,1024,3,1066,
pipe,1572864,1024,4,1030,
pipe,1572864,1024,5,1108,
pipe,1572864,1024,6,1094,
pipe,1572864,1024,7,1058,
pipe,1572864,1024,8,1055,
pipe,1572864,1024,9,1105,
pipe,1572864,1024,10,1058,
pipe,1572864,4096,1,638,
pipe,1572864,4096,2,670,
pipe,1572864,4096,3,694,
pipe,1572864,4096,4,649,
pipe,1572864,4096,5,662,
pipe,1572864,4096,6,687,
pipe,1572864,4096,7,619,
pipe,1572864,4096,8,693,
pipe,1572864,4096,9,710,
pipe,1572864,4096,10,658,
pipe,1572864,16384,1,689,
pipe,1572864,16384,2,681,
pipe,1572864,16384,3,625,
pipe,1572864,16384,4,689,
pipe,1572864,16384,5,656,
pipe,1572864,16384,6,649,
pipe,1572864,16384,7,606,
pipe,1572864,16384,8,672,
pipe,1572864,16384,9,673,
pipe,1572864,16384,10,607,
pipe,1572864,65536,1,681,
pipe,1572864,65536,2,708,
pipe,1572864,65536,3,667,
pipe,1572864,65536,4,736,
pipe,1572864,65536,5,781,
pipe,1572864,65536,6,648,
pipe,1572864,65536,7,698,
pipe,1572864,65536,8,683,
pipe,1572864,65536,9,680,
pipe,1572864,65536,10,706,
pipe,2097152,4,1,163047,
pipe,2097152,4,2,123577,
pipe,2097152,4,3,153284,
pipe,2097152,4,4,159268,
pipe,2097152,4,5,153673,
pipe,2097152,4,6,121971,
pipe,2097152,4,7,89993,
pipe,2097152,4,8,118464,
pipe,2097152,4,9,143919,
pipe,2097152,4,10,153216,
pipe,2097152,16,1,26032,
pipe,2097152,16,2,34200,
pipe,2097152,16,3,22818,
pipe,2097152,16,4,23027,
pipe,2097152,16,5,25174,
pipe,2097152,16,6,27656,
pipe,2097152,16,7,26252,
pipe,2097152,16,8,27381,
pipe,2097152,16,9,23274,
pipe,2097152,16,10,29151,
pipe,2097152,64,1,6635,
pipe,2097152,64,2,5827,
pipe,2097152,64,3,6158,
pipe,2097152,64,4,6040,
pipe,2097152,64,5,5824,
pipe,2097152,64,6,5843,
pipe,2097152,64,7,6470,
pipe,2097152,64,8,5888,
pipe,2097152,64,9,6269,
pipe,2097152,64,10,5792,
pipe,2097152,256,1,1928,
pipe,2097152,256,2,2200,
pipe,2097152,256,3,1842,
pipe,2097152,256,4,2417,
pipe,2097152,256,5,2393,
pipe,2097152,256,6,2251,
pipe,2097152,256,7,2384,
pipe,2097152,256,8,2375,
pipe,2097152,256,9,2588,
pipe,2097152,256,10,1910,
pipe,2097152,1024,1,1406,
pipe,2097152,1024,2,1511,
pipe,2097152,1024,3,1294,
pipe,2097152,1024,4,1887,
pipe,2097152,1024,5,1662,
pipe,2097152,1024,6,1359,
pipe,2097152,1024,7,1526,
pipe,2097152,1024,8,1399,
pipe,2097152,1024,9,1367,
pipe,2097152,1024,10,1384,
pipe,2097152,4096,1,875,
pipe,2097152,4096,2,873,
pipe,2097152,4096,3,916,
pipe,2097152,4096,4,879,
pipe,2097152,4096,5,844,
pipe,2097152,4096,6,865,
pipe,2097152,4096,7,973,
pipe,2097152,4096,8,937,
pipe,2097152,4096,9,844,
pipe,2097152,4096,10,929,
pipe,2097152,16384,1,876,
pipe,2097152,16384,2,903,
pipe,2097152,16384,3,849,
pipe,2097152,16384,4,895,
pipe,2097152,16384,5,879,
pipe,2097152,16384,6,789,
pipe,2097152,16384,7,962,
pipe,2097152,16384,8,844,
pipe,2097152,16384,9,895,
pipe,2097152,16384,10,847,
pipe,2097152,65536,1,998,
pipe,2097152,65536,2,929,
pipe,2097152,65536,3,938,
pipe,2097152,65536,4,1037,
pipe,2097152,65536,5,887,
pipe,2097152,65536,6,1088,
pipe,2097152,65536,7,926,
pipe,2097152,65536,8,969,
pipe,2097152,65536,9,990,
